,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
12483,12483,176220.0,2,1,2,54,1,4,4,2,1,0,127094.0,130639.0,104894.0,107053.0,76418.0,69818.0,4531.0,7312.0,5321.0,8956.0,9676.0,14188.0,0
12484,12484,46885.0,2,2,1,29,-1,-1,-2,-2,-2,-2,-29447.0,-10534.0,-37016.0,-49605.0,-37432.0,-26224.0,37.0,5.0,288.0,162.0,2018.0,1037.0,0
12485,12485,233907.0,2,1,1,34,0,0,0,-1,-2,-1,33936.0,41254.0,21594.0,-2808.0,52216.0,45251.0,5065.0,1478.0,2201.0,6822.0,261.0,4582.0,0
12486,12486,192683.0,2,1,3,29,0,-1,-1,-2,-2,-2,-2426.0,-13171.0,-10406.0,9003.0,6254.0,18005.0,335.0,742.0,773.0,13.0,805.0,0.0,0
12487,12487,28626.0,1,1,1,26,0,0,1,1,0,-1,71527.0,102108.0,145517.0,157541.0,130046.0,142339.0,11641.0,20346.0,28092.0,5862.0,5694.0,12905.0,0
12488,12488,46063.0,2,2,1,28,0,2,1,2,2,2,58064.0,39095.0,38006.0,31245.0,23691.0,38912.0,5706.0,960.0,970.0,5037.0,73.0,14758.0,1
12489,12489,336955.0,1,1,2,26,-2,-2,-2,-2,-2,-1,46831.0,34405.0,31258.0,57267.0,44936.0,59457.0,8917.0,19263.0,14228.0,7877.0,16311.0,1689.0,1
12490,12490,255579.0,1,2,2,26,-1,-1,2,1,1,1,136337.0,113574.0,95593.0,107191.0,97865.0,100474.0,10752.0,11075.0,4639.0,7465.0,8678.0,16853.0,0
12491,12491,39194.0,2,1,3,42,0,1,1,1,2,2,133321.0,95375.0,96419.0,110173.0,102178.0,95486.0,6714.0,11445.0,24375.0,4017.0,12254.0,1611.0,1
12492,12492,126582.0,2,2,2,31,0,0,0,0,-1,-1,148373.0,110377.0,118834.0,113760.0,60114.0,55895.0,9215.0,7031.0,1870.0,488.0,3456.0,289.0,0
12493,12493,400189.0,2,2,1,47,0,1,0,0,-1,1,125762.0,60185.0,102063.0,107594.0,58850.0,61126.0,34.0,10130.0,3582.0,380.0,3.0,8097.0,1
12494,12494,116240.0,1,2,2,27,2,1,0,0,-1,-1,77855.0,75435.0,87156.0,76443.0,72104.0,76976.0,3226.0,96.0,3396.0,1392.0,7155.0,5469.0,0
12495,12495,93255.0,2,2,2,32,0,0,-1,-2,-1,-1,62692.0,33445.0,16628.0,22386.0,11506.0,34559.0,585.0,133.0,3134.0,2830.0,540.0,1305.0,0
12496,12496,97698.0,2,2,2,25,2,2,3,3,2,1,143171.0,152065.0,146680.0,135311.0,107134.0,116525.0,2222.0,1160.0,14043.0,3957.0,1753.0,1083.0,0
12497,12497,143420.0,1,2,2,24,0,0,1,0,-1,1,-6790.0,13592.0,2664.0,10513.0,1387.0,-3884.0,9591.0,1237.0,1341.0,5419.0,743.0,11085.0,0
12498,12498,81018.0,1,2,2,44,1,-1,0,0,-1,1,66626.0,40643.0,60812.0,10642.0,39159.0,36822.0,907.0,5403.0,61.0,1866.0,1528.0,627.0,0
12499,12499,624161.0,2,3,2,23,-1,-2,-2,-2,-1,-1,96494.0,44537.0,93124.0,88402.0,95220.0,105143.0,1654.0,16837.0,20493.0,15718.0,390.0,11455.0,0
12500,12500,165471.0,1,1,2,37,-1,0,1,0,-1,-1,16441.0,27893.0,5312.0,34494.0,15968.0,11976.0,16401.0,1071.0,7206.0,7407.0,1737.0,7095.0,1
12501,12501,79119.0,2,1,1,60,0,0,-1,-1,0,0,25770.0,-7807.0,11788.0,15942.0,3681.0,-6558.0,106.0,82.0,4671.0,37.0,0.0,5466.0,0
12502,12502,45713.0,2,2,2,27,-1,-1,-1,-1,0,1,124733.0,44764.0,51300.0,63420.0,45876.0,63746.0,7731.0,11372.0,2580.0,4987.0,2336.0,22281.0,0
12503,12503,195148.0,2,2,2,30,-2,-1,0,0,0,0,93026.0,67610.0,57094.0,102846.0,72056.0,91950.0,8528.0,821.0,10901.0,2805.0,2048.0,2281.0,0
12504,12504,112274.0,2,2,1,34,0,0,0,0,0,0,51894.0,41973.0,36578.0,54748.0,20611.0,44365.0,840.0,128.0,420.0,287.0,1.0,2591.0,0
12505,12505,32936.0,2,2,2,31,1,0,-1,-1,0,1,-13848.0,7784.0,20737.0,66372.0,21978.0,2054.0,295.0,781.0,13810.0,1651.0,81.0,394.0,0
12506,12506,99218.0,1,2,2,37,2,1,2,1,0,0,35072.0,31846.0,30278.0,44794.0,36070.0,41790.0,6948.0,1743.0,1.0,4665.0,0.0,366.0,0
12507,12507,129911.0,2,1,1,37,1,1,2,2,3,2,141120.0,128635.0,106598.0,114007.0,82025.0,78405.0,18646.0,7734.0,22258.0,14443.0,987.0,3698.0,1
12508,12508,440604.0,2,3,1,56,-2,0,-1,-2,-1,-1,90383.0,56582.0,92236.0,77523.0,46149.0,36844.0,4278.0,4017.0,3264.0,5707.0,118.0,7942.0,0
12509,12509,238922.0,2,1,1,55,2,2,2,3,3,3,208548.0,165708.0,197898.0,234338.0,190560.0,171101.0,21039.0,3680.0,26051.0,21996.0,12782.0,8386.0,0
12510,12510,284488.0,2,2,1,40,-2,-2,-2,-2,-1,0,32943.0,1403.0,-2845.0,2213.0,-6153.0,-8502.0,221.0,4078.0,6385.0,6098.0,0.0,5553.0,0
12511,12511,191878.0,1,1,2,23,0,0,0,-1,-1,-1,57756.0,30872.0,30020.0,52775.0,56032.0,68916.0,377.0,847.0,2437.0,5613.0,4583.0,7180.0,0
12512,12512,334850.0,1,2,2,27,-1,-1,-1,-2,0,0,64219.0,49889.0,70861.0,95742.0,83496.0,78215.0,8407.0,6340.0,22667.0,5992.0,126.0,11612.0,0
12513,12513,26201.0,1,2,1,39,1,1,1,1,2,3,-7470.0,1999.0,477.0,12245.0,20921.0,21617.0,4130.0,478.0,3142.0,8047.0,3.0,518.0,0
12514,12514,129521.0,1,2,2,32,-1,0,0,-1,-1,0,16066.0,19492.0,28256.0,33145.0,3231.0,-8080.0,11064.0,2501.0,11068.0,1546.0,0.0,3524.0,0
12515,12515,40980.0,1,2,1,29,4,1,2,3,2,4,41229.0,39523.0,15067.0,12835.0,42852.0,46020.0,3292.0,6184.0,141.0,8188.0,12002.0,11122.0,0
12516,12516,54166.0,2,1,2,38,-1,0,0,1,1,1,-6153.0,-3671.0,27625.0,10686.0,31678.0,35984.0,7586.0,25370.0,1050.0,9395.0,1.0,265.0,0
12517,12517,175065.0,1,2,2,23,0,0,1,-1,-1,-1,143869.0,139517.0,139886.0,109608.0,94687.0,66259.0,19296.0,6046.0,2018.0,27640.0,7274.0,16353.0,1
12518,12518,314474.0,1,2,1,37,-1,1,1,0,1,2,105263.0,104679.0,152447.0,149757.0,143170.0,119695.0,4940.0,1331.0,3353.0,558.0,0.0,5352.0,1
12519,12519,205380.0,2,2,2,39,0,-1,0,0,0,0,73069.0,85988.0,70570.0,52449.0,37650.0,39285.0,11919.0,1907.0,7839.0,9451.0,6.0,886.0,0
12520,12520,93885.0,1,2,1,49,0,-1,-1,-2,-1,-1,17918.0,31073.0,11183.0,57967.0,47253.0,65489.0,14224.0,1724.0,47791.0,5206.0,1903.0,4459.0,0
12521,12521,114606.0,1,3,1,27,0,-1,-2,-2,-2,-1,81242.0,34377.0,34746.0,57613.0,41714.0,35925.0,74.0,6587.0,1057.0,4322.0,67.0,6950.0,0
12522,12522,182918.0,2,3,2,37,-1,-1,-2,-1,0,-1,-24840.0,-15703.0,-13572.0,-15926.0,-21886.0,-18868.0,4.0,19475.0,732.0,400.0,380.0,7.0,0
12523,12523,282887.0,2,2,1,54,3,-1,0,-1,0,0,16494.0,10447.0,14645.0,44705.0,44102.0,26925.0,14117.0,4837.0,9838.0,1267.0,793.0,1362.0,1
12524,12524,273256.0,2,2,1,50,2,1,2,0,0,1,137625.0,101897.0,90759.0,70446.0,62182.0,52598.0,5813.0,1171.0,768.0,1589.0,5227.0,2301.0,0
12525,12525,340326.0,2,1,1,36,1,1,1,0,1,1,94077.0,61238.0,83682.0,85411.0,69528.0,74405.0,4141.0,182.0,15743.0,85.0,24.0,9813.0,0
12526,12526,462199.0,2,2,2,40,1,0,0,0,-1,-1,123202.0,131177.0,118946.0,146767.0,96102.0,92608.0,11104.0,5820.0,11172.0,1762.0,3459.0,1357.0,0
12527,12527,87025.0,2,2,1,43,0,-1,-1,0,0,0,40526.0,31389.0,48245.0,15215.0,27992.0,-7318.0,164.0,8061.0,17557.0,4326.0,291.0,618.0,0
12528,12528,59074.0,1,1,2,42,0,0,1,2,0,1,85439.0,56066.0,134110.0,100182.0,96024.0,76519.0,14020.0,74818.0,4360.0,9853.0,62.0,10765.0,0
12529,12529,232923.0,2,1,1,46,1,0,0,-2,-1,-1,33159.0,21833.0,23866.0,41750.0,38913.0,59488.0,1023.0,88.0,12760.0,6323.0,5635.0,13628.0,0
12530,12530,150873.0,1,1,1,33,1,0,-1,-1,-1,-1,-24552.0,3278.0,14515.0,-10575.0,-3955.0,-12395.0,2562.0,1171.0,341.0,150.0,0.0,1361.0,0
12531,12531,168025.0,2,3,1,37,-1,0,-1,-1,-1,-1,40822.0,80874.0,51914.0,54442.0,64790.0,72714.0,7884.0,7606.0,14243.0,21044.0,2492.0,25454.0,1
12532,12532,379489.0,2,2,3,48,-1,-2,-2,-1,-1,-1,-39771.0,-3704.0,-23551.0,-17062.0,-15357.0,-4211.0,867.0,488.0,924.0,530.0,4.0,2685.0,1
12533,12533,69132.0,1,3,2,49,2,0,0,0,0,-1,29840.0,34441.0,26915.0,42937.0,4768.0,26024.0,3605.0,4513.0,11852.0,153.0,968.0,7749.0,0
12534,12534,103832.0,2,1,1,24,0,0,-1,-1,-1,-2,9513.0,8987.0,10698.0,22169.0,2449.0,16091.0,7619.0,3049.0,3306.0,643.0,83.0,1003.0,0
12535,12535,246438.0,2,3,1,38,0,-1,0,-1,0,-1,25748.0,38255.0,32180.0,84095.0,45651.0,65783.0,21597.0,5161.0,16630.0,58.0,1128.0,1279.0,1
12536,12536,104948.0,2,3,2,36,-1,0,-1,-1,0,-1,91242.0,67369.0,92636.0,75136.0,74369.0,72686.0,2552.0,2295.0,1503.0,5617.0,1300.0,3185.0,0
12537,12537,70076.0,2,2,2,31,0,0,1,0,0,0,10968.0,7033.0,10017.0,-30625.0,-10251.0,-6992.0,10089.0,8294.0,742.0,632.0,11.0,36.0,0
12538,12538,132876.0,2,1,2,27,-1,-2,0,-1,-1,0,-37444.0,-17601.0,-24606.0,-35271.0,-7762.0,-15591.0,11675.0,1231.0,4382.0,3217.0,3427.0,3124.0,0
12539,12539,43930.0,1,2,2,31,1,1,1,1,1,1,-33694.0,-4794.0,-9926.0,18061.0,36154.0,20268.0,5764.0,152.0,5255.0,10068.0,0.0,651.0,0
12540,12540,70280.0,2,3,1,36,0,-1,-1,-1,0,0,-47238.0,-23571.0,11101.0,40800.0,33565.0,38747.0,1743.0,4436.0,541.0,4057.0,245.0,916.0,0
12541,12541,160600.0,1,2,2,31,1,2,1,1,0,-1,-6835.0,8638.0,-23659.0,-41396.0,-45200.0,-47147.0,3558.0,4920.0,167.0,45.0,6.0,42.0,0
12542,12542,414009.0,2,2,2,38,1,-1,-1,-1,-2,-1,132622.0,132636.0,100703.0,37779.0,10924.0,36963.0,7557.0,4762.0,618.0,1572.0,49.0,1833.0,0
12543,12543,208045.0,2,1,2,44,1,0,0,1,1,0,-32018.0,-2406.0,2795.0,18823.0,26322.0,71860.0,667.0,3930.0,190.0,349.0,106.0,2539.0,0
12544,12544,25606.0,2,1,1,34,0,0,0,0,0,-1,34831.0,39805.0,23599.0,26927.0,13142.0,18055.0,22322.0,1108.0,13284.0,197.0,112.0,7993.0,0
12545,12545,22664.0,2,5,3,22,-2,-1,-1,-1,0,0,-111542.0,-39917.0,-56430.0,-60986.0,-31955.0,-32154.0,2864.0,4415.0,15580.0,4397.0,184.0,39.0,0
12546,12546,105051.0,1,1,2,39,-2,-1,-1,-1,-1,-1,-149723.0,-43853.0,-70067.0,-85086.0,-53062.0,-99834.0,7951.0,825.0,3009.0,9610.0,207.0,392.0,1
12547,12547,169442.0,2,1,2,38,0,0,0,0,-1,0,69529.0,69327.0,92077.0,89579.0,26278.0,20495.0,1587.0,438.0,2639.0,8455.0,312.0,8432.0,1
12548,12548,54518.0,2,1,1,41,0,0,0,0,0,0,120712.0,107005.0,119555.0,69514.0,76610.0,101169.0,3156.0,5422.0,1779.0,1507.0,1533.0,1377.0,1
12549,12549,129877.0,2,1,2,32,0,-1,-1,-2,-2,-1,-46757.0,-9872.0,-33502.0,-62007.0,-7587.0,-14329.0,1937.0,98.0,292.0,693.0,130.0,42.0,1
12550,12550,209972.0,2,2,1,38,0,2,0,1,1,0,59874.0,60230.0,39345.0,67782.0,58082.0,91706.0,4782.0,10191.0,20739.0,9769.0,24334.0,23833.0,0
12551,12551,41582.0,2,2,1,35,0,-1,0,-2,-1,-1,20025.0,-6671.0,-22806.0,-47172.0,-25672.0,-44238.0,1111.0,1509.0,7197.0,9652.0,8824.0,2202.0,0
12552,12552,43572.0,1,1,1,27,1,2,1,0,-1,-1,30250.0,31467.0,47674.0,35190.0,50186.0,16032.0,3016.0,1713.0,273.0,8588.0,5.0,1184.0,1
12553,12553,28056.0,1,2,1,33,5,4,2,0,1,3,54998.0,43635.0,28841.0,28388.0,35901.0,91006.0,2.0,93.0,1129.0,45.0,1500.0,597.0,1
12554,12554,99339.0,2,2,2,24,2,1,0,-1,0,0,60059.0,48876.0,44408.0,70308.0,36481.0,57652.0,4898.0,2700.0,3784.0,3305.0,59.0,9.0,1
12555,12555,17890.0,2,2,2,35,0,-1,0,1,1,0,-145306.0,-40586.0,-73059.0,-79899.0,-49807.0,-66763.0,2099.0,4772.0,3936.0,688.0,933.0,7703.0,0
12556,12556,243120.0,1,3,1,36,-1,-2,-2,-1,-1,-1,5136.0,15022.0,20083.0,-22169.0,-16503.0,-5679.0,20059.0,15497.0,20826.0,2513.0,2766.0,20208.0,0
12557,12557,75758.0,1,3,2,40,-1,-1,0,-1,-1,-2,-28476.0,-19645.0,-15309.0,-34740.0,-21012.0,-30962.0,11251.0,3739.0,1302.0,5720.0,13.0,3517.0,0
12558,12558,16976.0,1,1,1,37,3,4,4,2,2,1,72494.0,53148.0,45108.0,63546.0,36562.0,44695.0,314.0,25.0,10425.0,2992.0,365.0,5126.0,1
12559,12559,177808.0,2,3,1,38,-1,0,1,-1,-1,-1,128554.0,112884.0,153662.0,134979.0,121471.0,129483.0,3686.0,16162.0,3126.0,5444.0,2954.0,1691.0,0
12560,12560,96158.0,1,2,2,24,1,0,-1,-1,-1,-2,20244.0,15004.0,14790.0,-18265.0,-1551.0,-34089.0,20.0,961.0,80.0,105.0,0.0,897.0,0
12561,12561,103765.0,1,3,2,25,0,1,2,1,0,-1,8912.0,-17173.0,-21229.0,-28415.0,-34012.0,-46653.0,11.0,6697.0,3743.0,745.0,23.0,2943.0,1
12562,12562,102485.0,2,1,2,28,0,-1,-1,-1,-1,-1,21281.0,28609.0,-5084.0,-2819.0,-2065.0,16842.0,2537.0,620.0,169.0,22.0,0.0,57.0,1
12563,12563,20957.0,1,2,2,28,2,1,1,0,1,1,90086.0,147364.0,166461.0,146394.0,75636.0,99875.0,14428.0,10325.0,20331.0,4457.0,9065.0,4593.0,0
12564,12564,284317.0,2,2,2,32,2,1,0,1,1,0,186220.0,166979.0,179532.0,217224.0,225628.0,191468.0,1713.0,3371.0,3995.0,1345.0,13.0,5224.0,1
12565,12565,487894.0,1,1,3,36,0,-1,0,-1,-1,-1,2504.0,8709.0,19569.0,3307.0,5292.0,7058.0,11719.0,938.0,75.0,5624.0,1.0,38.0,1
12566,12566,516666.0,2,1,2,32,-1,-1,1,-1,-2,-1,134525.0,132209.0,137105.0,131150.0,106526.0,106644.0,32470.0,8714.0,11105.0,9710.0,924.0,3637.0,0
12567,12567,368552.0,1,2,2,46,-1,-1,-1,-2,-2,-2,-14707.0,10418.0,29043.0,47100.0,38119.0,29655.0,2121.0,3005.0,2672.0,15522.0,5163.0,4823.0,0
12568,12568,41953.0,2,2,2,31,0,0,1,1,0,1,10490.0,39505.0,45027.0,10436.0,62048.0,36325.0,41780.0,14742.0,12584.0,40709.0,4411.0,11284.0,1
12569,12569,241620.0,2,2,1,34,0,-2,-2,-1,0,0,123152.0,69844.0,88226.0,93452.0,35870.0,30613.0,17712.0,4848.0,9033.0,395.0,294.0,1760.0,0
12570,12570,161159.0,2,3,1,39,-1,0,1,1,0,0,128888.0,153296.0,103842.0,84320.0,49638.0,49830.0,27877.0,13898.0,18477.0,7786.0,9921.0,15295.0,1
12571,12571,359994.0,2,2,1,40,0,0,1,2,1,0,82582.0,99362.0,70764.0,52290.0,48967.0,30031.0,33195.0,309.0,1704.0,7200.0,0.0,962.0,0
12572,12572,57704.0,2,3,2,32,0,1,0,0,0,0,59544.0,59230.0,67749.0,46692.0,47978.0,36958.0,1313.0,10746.0,278.0,610.0,31.0,12145.0,0
12573,12573,22238.0,1,1,1,39,2,2,2,2,2,2,-7292.0,-4218.0,-1465.0,-20735.0,-1176.0,4779.0,4100.0,2313.0,201.0,3883.0,19.0,1870.0,1
12574,12574,53438.0,2,2,0,23,0,0,0,1,1,0,34685.0,11180.0,53254.0,34027.0,35434.0,40997.0,494.0,5031.0,438.0,275.0,34.0,7139.0,0
12575,12575,119535.0,1,1,1,32,-1,-1,-1,0,-1,0,-63114.0,10214.0,5930.0,41657.0,42303.0,23308.0,4352.0,5675.0,5492.0,3564.0,530.0,1606.0,0
12576,12576,220183.0,1,2,2,50,-1,-1,-1,0,0,-1,187731.0,148450.0,163591.0,176147.0,84369.0,88492.0,11602.0,18783.0,14715.0,2757.0,2012.0,16281.0,0
12577,12577,285697.0,1,2,1,47,0,-1,-1,-1,-1,-1,40175.0,33936.0,34575.0,26450.0,35011.0,58029.0,2457.0,10969.0,6363.0,3246.0,337.0,2579.0,0
12578,12578,192898.0,2,1,2,29,1,1,0,0,0,0,74214.0,79457.0,91249.0,48105.0,46800.0,31386.0,3139.0,8073.0,8069.0,2709.0,13.0,5776.0,0
12579,12579,66484.0,1,1,2,23,1,1,2,3,1,1,175212.0,164713.0,147645.0,153955.0,123401.0,124293.0,5495.0,7996.0,2368.0,15579.0,1139.0,13057.0,0
12580,12580,91121.0,2,4,2,27,0,-2,-1,-1,-1,0,119743.0,110447.0,92787.0,98208.0,45291.0,16277.0,7317.0,1045.0,2221.0,1393.0,0.0,1552.0,0
12581,12581,432752.0,2,2,2,27,0,0,0,1,0,0,80302.0,69650.0,113457.0,80112.0,85045.0,90933.0,126.0,1718.0,826.0,2225.0,1262.0,23171.0,0
12582,12582,189938.0,2,1,3,29,-1,-2,-1,0,-1,-1,-10633.0,6051.0,4068.0,37686.0,33811.0,41553.0,10325.0,2480.0,1714.0,7474.0,334.0,1620.0,0
12583,12583,350094.0,1,2,1,27,-1,-1,-1,-1,-1,-1,111262.0,59950.0,44908.0,48393.0,52661.0,66117.0,50.0,894.0,1253.0,10188.0,4124.0,8951.0,0
12584,12584,248599.0,1,2,2,29,1,1,4,2,2,1,270921.0,292425.0,199499.0,182037.0,144077.0,131365.0,39931.0,2984.0,3045.0,7039.0,11887.0,7868.0,0
12585,12585,60822.0,1,2,1,26,0,-1,-2,-1,-1,-1,137459.0,85211.0,94729.0,97946.0,48313.0,60386.0,34.0,1286.0,3580.0,0.0,10.0,7106.0,1
12586,12586,86483.0,2,1,2,25,-1,0,0,0,0,-2,645.0,30730.0,-18402.0,-16711.0,2092.0,-15882.0,4296.0,4413.0,1644.0,2.0,15.0,1346.0,0
12587,12587,320992.0,1,2,1,52,-1,0,0,1,-1,-1,4330.0,6550.0,562.0,32891.0,-5312.0,-10011.0,15372.0,17678.0,7787.0,2708.0,24.0,131.0,1
12588,12588,119385.0,2,2,1,27,1,-1,-1,-1,-1,0,48991.0,59130.0,57265.0,69684.0,37154.0,36335.0,21797.0,15226.0,4312.0,3623.0,394.0,13210.0,0
12589,12589,93135.0,2,2,1,25,1,0,-1,-1,0,0,17235.0,-5514.0,-6021.0,5282.0,1189.0,-454.0,4047.0,1737.0,15295.0,0.0,0.0,338.0,0
12590,12590,680289.0,2,2,3,28,-2,-2,-2,-2,-2,-2,128135.0,94167.0,103845.0,70611.0,18861.0,-10019.0,10695.0,5755.0,4025.0,152.0,35.0,21.0,0
12591,12591,64560.0,1,1,1,34,1,1,0,0,0,0,35562.0,38667.0,10545.0,-7257.0,17412.0,-7162.0,4409.0,535.0,4981.0,7907.0,7.0,1984.0,0
12592,12592,426985.0,2,2,1,49,-1,-1,0,1,1,0,134845.0,79480.0,113770.0,151215.0,132740.0,126297.0,20424.0,6723.0,4749.0,14261.0,3021.0,24179.0,0
12593,12593,315943.0,2,1,3,26,-1,-1,0,0,0,1,84420.0,129931.0,102994.0,101225.0,100451.0,54915.0,28935.0,19161.0,6043.0,13743.0,4598.0,45718.0,0
12594,12594,201519.0,1,1,2,40,-1,-1,-1,-1,-1,-1,136448.0,73006.0,78976.0,113735.0,107988.0,95312.0,4101.0,13074.0,11158.0,6104.0,1267.0,16266.0,0
12595,12595,229146.0,1,2,1,42,0,0,0,2,1,1,46989.0,9800.0,11932.0,33884.0,48962.0,47767.0,3230.0,512.0,705.0,807.0,200.0,902.0,1
12596,12596,183803.0,2,1,1,42,-1,-2,-2,-1,-1,-1,189301.0,90731.0,119514.0,157399.0,113179.0,132440.0,996.0,5189.0,20156.0,1278.0,7345.0,22726.0,0
12597,12597,144891.0,2,2,1,58,1,0,-1,-2,-1,-1,72677.0,39759.0,47330.0,91196.0,89606.0,62637.0,212.0,26.0,113.0,19055.0,65.0,228.0,0
12598,12598,303862.0,2,2,2,31,0,1,0,1,1,1,163791.0,139280.0,105075.0,148111.0,178883.0,138408.0,14609.0,15513.0,11077.0,30189.0,25735.0,39315.0,1
12599,12599,169520.0,2,2,1,24,1,1,0,1,1,1,5910.0,47597.0,45914.0,84144.0,80301.0,68614.0,2785.0,17375.0,10035.0,17783.0,1373.0,21536.0,0
12600,12600,267055.0,2,2,2,26,0,1,0,0,-1,-1,-68001.0,-31688.0,-12209.0,-6244.0,-10716.0,-9913.0,1330.0,10300.0,1710.0,1279.0,32.0,3561.0,0
12601,12601,40609.0,2,2,1,45,1,0,-1,-1,-1,-1,20493.0,13721.0,20030.0,53699.0,23106.0,17808.0,2472.0,280.0,3933.0,2915.0,0.0,638.0,1
12602,12602,136500.0,1,2,1,35,0,-2,-2,-1,-1,-1,74013.0,46087.0,39886.0,22753.0,913.0,17542.0,16476.0,2168.0,3986.0,1550.0,41.0,494.0,0
12603,12603,443041.0,2,1,2,27,-2,-2,-1,-1,-1,-1,186675.0,156658.0,114333.0,146348.0,93053.0,83403.0,23489.0,1342.0,1770.0,5908.0,0.0,2987.0,0
12604,12604,112550.0,2,1,1,41,-1,-1,-1,0,0,0,66712.0,28317.0,21729.0,41199.0,52753.0,69571.0,1931.0,4594.0,412.0,2400.0,4.0,594.0,0
12605,12605,18201.0,2,3,1,30,2,0,0,0,1,1,103524.0,22609.0,9502.0,38559.0,28489.0,8642.0,5144.0,858.0,6542.0,1398.0,40.0,9670.0,0
12606,12606,105832.0,1,1,2,32,1,-1,-2,-2,-1,-2,4823.0,-4215.0,3696.0,135.0,-5085.0,-9483.0,2551.0,1860.0,1184.0,251.0,10.0,484.0,1
12607,12607,125358.0,1,3,1,27,-1,-1,0,-1,-1,0,-5795.0,-8844.0,-19794.0,4819.0,-6378.0,8612.0,6060.0,1980.0,5965.0,1694.0,431.0,1557.0,1
12608,12608,404953.0,2,3,2,44,-1,-1,-1,-1,-1,-2,-35244.0,-1667.0,-4025.0,9230.0,26385.0,27991.0,3941.0,415.0,4648.0,6013.0,100.0,19027.0,0
12609,12609,174050.0,1,1,2,29,1,0,0,0,0,0,128174.0,97198.0,151978.0,124182.0,86567.0,92621.0,8406.0,4916.0,7728.0,1670.0,427.0,21181.0,0
12610,12610,450600.0,2,2,2,34,-2,-1,-1,-1,-1,-2,42414.0,23314.0,16591.0,44722.0,28588.0,25607.0,10661.0,2847.0,6545.0,628.0,753.0,552.0,0
12611,12611,483703.0,2,1,1,38,-1,0,-1,-1,0,-1,55185.0,56850.0,58510.0,123864.0,86229.0,83429.0,1656.0,4933.0,14649.0,513.0,38.0,18585.0,0
12612,12612,46353.0,1,1,1,32,-1,-2,-2,-1,-1,-1,117187.0,71554.0,91648.0,94053.0,63688.0,80871.0,25413.0,27703.0,1214.0,2015.0,6449.0,319.0,0
12613,12613,545310.0,2,2,1,60,-1,0,-1,-2,-2,-2,30527.0,6295.0,18664.0,-15874.0,-1354.0,21581.0,283.0,5060.0,2108.0,5261.0,116.0,5.0,0
12614,12614,291138.0,2,2,2,28,-1,-2,-2,-1,-1,-1,33453.0,22498.0,37946.0,45723.0,18648.0,-1980.0,10299.0,33179.0,7850.0,7100.0,2.0,4253.0,0
12615,12615,110019.0,2,2,1,38,-1,0,-1,0,0,-1,18220.0,20008.0,11538.0,465.0,14603.0,2408.0,4087.0,9584.0,7514.0,2417.0,5099.0,1478.0,0
12616,12616,31875.0,1,2,2,33,0,3,4,5,5,3,32425.0,47195.0,54485.0,49752.0,49262.0,55132.0,9675.0,12120.0,17342.0,4979.0,13806.0,10610.0,1
12617,12617,113244.0,1,2,1,35,0,0,-1,-1,-2,-2,11093.0,20527.0,-15996.0,15972.0,8005.0,14053.0,11205.0,1410.0,2947.0,9655.0,223.0,550.0,0
12618,12618,171330.0,1,5,1,45,-1,-1,-1,-2,-1,-1,64059.0,33097.0,63671.0,29715.0,51039.0,57086.0,3791.0,14846.0,4068.0,3126.0,1027.0,701.0,0
12619,12619,104725.0,2,2,1,29,0,-1,0,0,0,1,66429.0,26270.0,36853.0,22789.0,30076.0,19992.0,4407.0,646.0,2769.0,5547.0,1.0,13286.0,0
12620,12620,78854.0,2,1,1,28,1,1,-1,0,0,0,79242.0,30273.0,34431.0,43125.0,53921.0,31121.0,616.0,3120.0,212.0,746.0,1.0,19.0,0
12621,12621,379869.0,2,3,2,33,-1,-2,-2,-2,-2,-2,-14087.0,-7266.0,-17017.0,23569.0,1292.0,13296.0,2662.0,470.0,17099.0,6367.0,436.0,6138.0,0
12622,12622,148280.0,2,2,1,28,0,-1,-1,-1,0,1,37953.0,36345.0,10446.0,2803.0,42866.0,63936.0,730.0,1784.0,1088.0,11407.0,61.0,2701.0,0
12623,12623,113237.0,2,1,1,34,0,0,-1,0,1,0,39454.0,31116.0,34884.0,32545.0,17606.0,41085.0,10259.0,7204.0,3342.0,180.0,71.0,12878.0,0
12624,12624,22690.0,2,2,2,35,1,0,1,1,1,2,-12375.0,6497.0,30913.0,44203.0,24209.0,27296.0,507.0,3096.0,3386.0,4210.0,3.0,2038.0,1
12625,12625,72180.0,2,2,1,39,0,1,0,-1,-1,0,44058.0,7000.0,-17744.0,-28955.0,664.0,-20091.0,6741.0,6246.0,2696.0,21516.0,487.0,2028.0,0
12626,12626,92576.0,1,5,2,46,0,0,0,1,0,-1,172214.0,138333.0,116651.0,102861.0,67032.0,57901.0,5612.0,32507.0,648.0,13639.0,528.0,16596.0,0
12627,12627,73751.0,2,2,2,33,1,0,0,1,-1,0,-10571.0,22528.0,60136.0,99686.0,87365.0,90188.0,3014.0,7403.0,2160.0,10593.0,17210.0,13371.0,0
