,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
472,3,4.0,1,0,250.0,4,2,4.0,0,0,1.0,3,19.0,2,2,1.0,0,1.0,0,1,0
473,0,4.0,4,8,250.0,4,4,1.0,2,2,1.0,1,75.0,0,0,1.0,3,1.0,0,0,1
474,3,4.0,0,0,250.0,0,0,4.0,3,2,1.0,0,19.0,0,2,1.0,0,1.0,0,1,0
475,3,4.0,3,0,18424.0,3,0,1.0,2,2,4.0,2,19.0,2,2,1.0,3,1.0,0,0,0
476,3,72.0,1,6,250.0,0,0,1.0,3,2,1.0,0,19.0,2,1,4.0,0,1.0,0,1,1
477,3,72.0,0,2,18424.0,0,1,4.0,3,1,4.0,0,19.0,0,2,4.0,3,2.0,1,0,1
478,2,72.0,1,7,250.0,4,1,1.0,0,1,4.0,1,19.0,2,0,1.0,0,1.0,0,1,1
479,0,4.0,4,1,250.0,0,0,4.0,3,2,1.0,1,19.0,2,2,1.0,1,1.0,0,1,0
480,0,4.0,1,9,250.0,1,2,1.0,1,2,1.0,0,19.0,2,1,1.0,1,1.0,1,1,1
481,0,4.0,2,3,18424.0,0,4,1.0,0,0,1.0,3,75.0,0,0,4.0,2,2.0,1,0,1
482,0,4.0,1,9,250.0,3,4,1.0,0,0,1.0,3,75.0,2,2,4.0,0,2.0,0,0,1
483,0,4.0,1,9,18424.0,3,2,1.0,2,0,1.0,3,75.0,2,2,4.0,0,2.0,1,0,0
484,3,4.0,0,0,18424.0,0,4,1.0,0,0,1.0,3,19.0,0,1,4.0,1,2.0,0,0,1
485,2,72.0,0,3,18424.0,0,2,1.0,0,2,1.0,3,19.0,2,2,4.0,0,1.0,1,1,1
486,2,4.0,0,4,250.0,0,1,4.0,3,2,1.0,0,19.0,2,2,1.0,2,1.0,1,1,0
487,1,4.0,0,0,250.0,0,4,1.0,2,2,1.0,3,19.0,1,1,1.0,0,1.0,1,0,0
488,0,72.0,0,8,250.0,3,4,1.0,2,0,1.0,3,19.0,1,2,4.0,0,2.0,1,0,1
489,1,4.0,4,8,250.0,3,4,1.0,0,2,1.0,2,75.0,0,0,1.0,3,1.0,0,1,1
490,3,72.0,0,0,250.0,0,0,4.0,3,2,4.0,0,19.0,0,0,1.0,3,1.0,0,1,1
491,3,4.0,2,6,18424.0,2,3,1.0,0,0,1.0,3,19.0,2,0,1.0,0,2.0,1,0,0
492,1,4.0,2,8,250.0,4,3,4.0,3,0,1.0,0,75.0,0,2,1.0,3,1.0,1,0,0
493,3,72.0,4,8,18424.0,4,3,1.0,3,0,1.0,3,19.0,0,0,4.0,0,1.0,0,1,1
494,2,4.0,2,0,250.0,0,3,1.0,0,2,1.0,1,19.0,2,1,1.0,3,1.0,0,1,0
495,3,72.0,0,0,18424.0,0,4,1.0,1,0,1.0,2,19.0,0,1,4.0,3,2.0,1,0,1
496,0,4.0,0,0,250.0,0,1,1.0,0,1,1.0,3,19.0,0,0,1.0,3,2.0,0,0,1
497,2,72.0,1,9,18424.0,4,2,1.0,1,0,1.0,3,19.0,1,2,4.0,0,1.0,0,0,0
498,1,4.0,0,9,250.0,4,4,1.0,0,0,1.0,3,19.0,2,2,1.0,0,2.0,1,0,0
499,3,4.0,3,9,18424.0,4,4,4.0,0,2,4.0,1,19.0,0,2,1.0,2,1.0,1,1,1
500,0,4.0,0,0,250.0,0,4,1.0,0,0,1.0,3,19.0,2,2,4.0,1,2.0,1,0,0
501,0,4.0,2,9,250.0,0,4,1.0,0,1,4.0,2,75.0,0,2,4.0,3,2.0,1,0,0
502,0,4.0,4,9,250.0,3,3,1.0,1,2,1.0,0,19.0,1,2,1.0,3,2.0,0,0,0
503,1,72.0,0,0,250.0,0,0,4.0,3,2,1.0,0,19.0,2,2,1.0,1,1.0,1,1,0
504,2,4.0,4,3,250.0,4,0,1.0,0,1,1.0,3,19.0,2,2,1.0,0,1.0,0,1,0
505,3,72.0,4,9,250.0,3,0,1.0,3,2,1.0,2,19.0,2,1,1.0,0,1.0,0,1,0
506,0,4.0,2,2,250.0,2,0,1.0,3,2,1.0,0,19.0,1,2,1.0,3,1.0,0,1,1
507,1,4.0,0,9,18424.0,0,3,1.0,0,0,1.0,3,19.0,2,2,4.0,3,2.0,1,0,0
508,3,72.0,3,1,250.0,0,0,1.0,3,2,4.0,0,19.0,0,0,1.0,0,1.0,0,1,1
509,2,4.0,4,6,250.0,0,3,1.0,0,2,1.0,2,19.0,2,0,1.0,0,1.0,1,1,1
510,0,4.0,0,6,250.0,0,4,1.0,0,0,1.0,3,19.0,2,2,4.0,1,2.0,1,0,0
511,3,4.0,3,8,18424.0,0,0,4.0,3,2,4.0,0,19.0,0,2,4.0,3,1.0,1,1,0
512,1,4.0,0,0,250.0,0,4,1.0,0,2,1.0,3,19.0,0,0,1.0,1,2.0,1,1,1
513,1,72.0,0,5,18424.0,0,2,1.0,2,2,1.0,3,19.0,0,1,4.0,3,1.0,1,1,1
514,1,4.0,4,2,250.0,4,0,1.0,2,2,1.0,1,19.0,0,0,1.0,2,1.0,0,1,1
515,0,4.0,0,0,250.0,0,4,1.0,2,2,1.0,2,19.0,0,2,4.0,2,1.0,1,1,1
516,1,4.0,4,0,250.0,0,2,1.0,3,2,4.0,3,19.0,2,0,1.0,0,1.0,0,1,0
517,3,72.0,0,2,18424.0,4,4,4.0,2,0,4.0,2,19.0,0,0,4.0,0,1.0,1,1,1
518,0,4.0,3,8,250.0,4,4,1.0,3,1,1.0,0,75.0,0,2,1.0,1,1.0,1,1,0
519,3,4.0,1,0,250.0,0,0,4.0,3,2,1.0,0,19.0,0,1,1.0,3,2.0,0,1,1
520,0,4.0,0,2,250.0,0,4,1.0,0,2,1.0,3,19.0,2,1,1.0,0,2.0,1,0,0
521,1,72.0,0,7,250.0,4,3,1.0,2,0,1.0,0,19.0,0,2,1.0,0,1.0,1,0,0
522,1,4.0,3,7,18424.0,1,0,1.0,3,0,1.0,3,19.0,1,1,4.0,0,2.0,1,0,1
523,3,72.0,4,7,18424.0,4,1,1.0,3,2,1.0,0,19.0,0,0,1.0,3,2.0,0,0,1
524,0,4.0,4,9,18424.0,0,4,1.0,0,0,1.0,3,75.0,0,1,4.0,3,2.0,1,0,0
525,3,72.0,4,8,18424.0,1,0,1.0,3,2,4.0,1,75.0,0,0,4.0,1,1.0,0,1,1
526,0,72.0,0,0,250.0,1,2,1.0,0,2,1.0,0,19.0,2,1,1.0,2,1.0,0,1,1
527,1,72.0,1,2,18424.0,0,4,1.0,2,1,1.0,3,19.0,0,0,4.0,2,2.0,1,1,1
528,0,4.0,3,4,250.0,0,0,1.0,0,2,1.0,3,19.0,2,1,1.0,2,1.0,0,1,1
529,3,4.0,0,0,18424.0,0,4,1.0,1,2,1.0,3,19.0,0,2,4.0,3,2.0,1,0,1
530,0,4.0,0,3,250.0,4,3,1.0,0,0,1.0,3,19.0,2,1,1.0,0,1.0,0,0,0
531,3,4.0,4,9,18424.0,4,0,1.0,3,0,1.0,0,19.0,0,0,1.0,0,1.0,0,1,1
532,3,4.0,4,8,18424.0,3,4,1.0,2,0,1.0,3,19.0,0,0,4.0,1,1.0,1,0,1
533,0,4.0,0,0,18424.0,0,4,1.0,2,2,1.0,3,19.0,0,2,4.0,3,1.0,0,0,1
534,3,4.0,2,2,18424.0,0,0,1.0,3,2,1.0,0,19.0,1,2,1.0,3,2.0,1,0,0
535,0,4.0,1,0,18424.0,0,4,1.0,1,0,4.0,3,19.0,1,0,4.0,3,2.0,1,0,0
536,3,4.0,0,0,250.0,4,4,4.0,3,0,4.0,1,19.0,0,1,1.0,1,1.0,0,1,1
537,0,4.0,0,7,250.0,0,4,1.0,0,0,1.0,3,75.0,2,2,1.0,0,2.0,1,0,0
538,2,4.0,0,0,18424.0,3,4,1.0,3,0,1.0,3,19.0,0,0,4.0,0,1.0,0,1,1
539,0,4.0,0,8,250.0,2,4,1.0,0,0,4.0,2,19.0,2,2,4.0,0,1.0,1,0,0
540,2,4.0,4,9,250.0,4,0,1.0,3,1,1.0,0,19.0,2,2,1.0,2,1.0,0,0,0
541,3,72.0,0,1,18424.0,3,0,1.0,0,0,1.0,3,19.0,2,2,1.0,0,1.0,0,0,0
542,2,4.0,0,0,250.0,4,3,4.0,3,1,1.0,0,19.0,2,2,1.0,1,1.0,1,0,0
543,3,4.0,1,9,250.0,4,3,1.0,1,1,1.0,1,19.0,2,2,1.0,0,1.0,1,1,0
544,3,4.0,4,9,18424.0,4,4,1.0,3,0,1.0,2,19.0,0,0,4.0,1,1.0,1,1,1
545,3,4.0,2,0,18424.0,0,1,1.0,1,1,4.0,3,19.0,2,2,4.0,2,2.0,1,0,0
546,3,4.0,4,0,250.0,4,4,1.0,1,0,1.0,3,19.0,0,0,1.0,2,2.0,0,0,0
547,3,72.0,2,9,18424.0,4,4,1.0,0,0,1.0,3,19.0,0,0,1.0,1,1.0,0,0,1
548,3,4.0,2,0,250.0,4,4,4.0,3,0,4.0,2,19.0,0,1,1.0,1,1.0,0,1,1
549,0,4.0,4,0,250.0,3,2,4.0,3,1,1.0,2,75.0,0,1,1.0,3,2.0,0,0,0
550,1,4.0,4,1,250.0,0,0,4.0,3,2,1.0,0,19.0,1,0,1.0,3,1.0,0,1,0
551,1,4.0,2,6,250.0,0,3,1.0,0,0,1.0,3,19.0,2,0,1.0,2,1.0,0,1,1
552,1,4.0,4,9,250.0,4,0,1.0,2,1,1.0,1,19.0,0,1,1.0,3,2.0,0,0,0
553,1,4.0,4,0,250.0,1,0,4.0,3,2,1.0,0,19.0,2,1,1.0,2,1.0,0,1,0
554,3,4.0,4,0,250.0,4,2,4.0,3,0,4.0,0,19.0,0,0,1.0,3,1.0,0,1,0
555,0,4.0,0,0,250.0,0,4,1.0,3,2,1.0,1,19.0,0,1,4.0,3,2.0,1,1,1
556,2,4.0,0,6,250.0,2,4,1.0,2,2,1.0,2,19.0,2,2,1.0,0,2.0,1,0,0
557,0,72.0,0,0,250.0,0,0,1.0,0,1,1.0,2,19.0,2,2,4.0,1,2.0,1,0,0
558,3,4.0,4,9,18424.0,4,0,1.0,2,0,1.0,2,19.0,2,2,1.0,2,2.0,0,0,0
559,3,4.0,1,0,18424.0,0,1,1.0,0,2,4.0,3,19.0,1,2,4.0,3,2.0,1,0,0
560,3,4.0,0,1,18424.0,0,2,4.0,0,2,4.0,1,19.0,0,1,4.0,3,1.0,1,1,1
561,3,4.0,4,8,250.0,2,3,1.0,3,2,1.0,0,19.0,2,2,1.0,1,2.0,1,0,0
562,1,4.0,4,9,250.0,4,0,1.0,3,2,1.0,0,75.0,0,2,1.0,2,1.0,1,1,0
563,0,4.0,0,7,250.0,0,4,1.0,2,0,1.0,2,19.0,2,2,4.0,1,2.0,1,0,0
564,2,72.0,0,0,250.0,0,2,1.0,1,2,4.0,2,19.0,2,1,4.0,0,1.0,1,1,1
565,1,4.0,0,8,250.0,4,4,4.0,0,1,4.0,0,19.0,2,2,1.0,2,1.0,1,1,0
566,0,72.0,0,0,250.0,0,4,1.0,0,2,1.0,3,19.0,0,2,4.0,2,1.0,1,1,1
567,0,4.0,0,1,250.0,0,1,1.0,3,2,1.0,2,19.0,1,2,4.0,0,1.0,1,1,1
568,2,72.0,1,1,250.0,4,2,4.0,3,2,1.0,0,19.0,0,1,1.0,3,1.0,0,1,1
569,3,4.0,0,0,250.0,0,3,1.0,3,2,1.0,0,19.0,0,0,1.0,0,1.0,0,1,1
570,1,4.0,4,9,250.0,3,1,4.0,1,2,1.0,0,75.0,2,2,1.0,1,1.0,1,1,0
571,3,4.0,3,2,18424.0,4,0,1.0,0,0,1.0,3,19.0,1,0,1.0,0,1.0,0,0,0
572,0,4.0,0,8,250.0,0,4,1.0,0,0,1.0,2,19.0,2,2,4.0,1,2.0,1,0,0
573,2,4.0,0,0,250.0,0,3,1.0,1,2,1.0,2,19.0,0,0,4.0,3,1.0,1,1,1
574,0,72.0,0,9,250.0,1,1,1.0,0,0,1.0,3,19.0,2,2,4.0,0,2.0,1,0,0
575,3,4.0,1,0,250.0,0,0,1.0,0,2,1.0,2,19.0,2,2,1.0,3,1.0,0,1,0
576,3,72.0,4,1,250.0,2,0,4.0,3,2,4.0,0,19.0,0,2,1.0,1,1.0,0,1,0
577,1,4.0,0,0,250.0,0,4,1.0,0,0,1.0,3,19.0,2,0,1.0,0,2.0,1,0,0
578,2,72.0,0,2,250.0,0,0,1.0,0,2,4.0,0,19.0,2,0,1.0,0,1.0,1,1,1
579,3,4.0,0,0,250.0,3,2,4.0,2,0,4.0,0,19.0,0,0,1.0,3,1.0,0,1,1
580,0,4.0,0,4,250.0,0,4,1.0,0,0,1.0,3,19.0,0,1,4.0,1,2.0,1,0,0
581,0,4.0,4,7,250.0,1,2,1.0,3,2,1.0,3,75.0,0,2,4.0,1,1.0,1,1,0
582,3,4.0,4,0,250.0,1,0,1.0,0,1,1.0,1,19.0,2,0,1.0,3,2.0,0,1,0
583,1,4.0,0,4,250.0,1,4,1.0,0,0,1.0,1,19.0,2,2,1.0,2,2.0,1,0,0
584,3,72.0,0,0,250.0,0,0,4.0,0,2,4.0,0,19.0,2,2,1.0,2,1.0,1,1,0
585,2,4.0,4,2,250.0,4,0,1.0,3,1,1.0,0,19.0,1,0,1.0,0,1.0,0,1,0
586,0,4.0,4,9,250.0,4,1,1.0,1,1,1.0,3,75.0,1,0,1.0,2,1.0,0,1,1
587,1,4.0,3,9,250.0,0,2,1.0,3,1,1.0,1,19.0,2,1,4.0,2,2.0,1,0,1
588,2,4.0,0,8,18424.0,3,4,4.0,0,0,1.0,3,19.0,0,2,4.0,3,1.0,0,1,1
589,3,72.0,1,0,18424.0,1,0,1.0,3,2,4.0,0,19.0,0,2,1.0,1,1.0,1,1,1
590,3,4.0,3,5,250.0,3,4,1.0,0,2,4.0,3,19.0,0,0,1.0,3,1.0,0,1,1
591,0,4.0,0,9,250.0,1,4,1.0,3,0,1.0,2,19.0,0,2,4.0,2,2.0,1,0,0
592,3,4.0,4,7,18424.0,4,2,1.0,1,1,4.0,0,19.0,0,0,1.0,1,1.0,1,0,0
593,0,4.0,4,8,18424.0,0,0,1.0,3,0,1.0,3,75.0,0,1,4.0,3,2.0,0,0,1
594,0,4.0,1,9,250.0,4,4,1.0,0,0,4.0,2,19.0,2,2,1.0,0,1.0,0,0,0
595,0,4.0,4,0,250.0,0,0,4.0,3,1,1.0,2,19.0,2,2,4.0,3,2.0,1,0,0
596,1,4.0,4,9,250.0,4,3,1.0,0,2,4.0,1,19.0,2,1,1.0,3,1.0,0,1,0
597,1,4.0,0,8,18424.0,1,4,4.0,0,0,4.0,3,19.0,0,2,4.0,2,1.0,1,1,0
598,0,4.0,0,7,250.0,1,3,4.0,0,2,1.0,0,19.0,2,2,1.0,3,1.0,1,1,1
599,3,4.0,1,8,18424.0,2,4,1.0,0,0,1.0,3,19.0,0,0,1.0,0,1.0,1,0,1
600,0,4.0,1,8,250.0,0,2,1.0,2,2,1.0,0,19.0,2,2,4.0,3,2.0,1,1,1
601,2,4.0,0,2,18424.0,0,2,1.0,0,0,1.0,3,19.0,2,2,4.0,0,2.0,1,0,0
602,2,4.0,0,0,18424.0,0,0,1.0,0,1,1.0,2,19.0,2,2,4.0,3,2.0,1,1,0
603,3,72.0,0,0,250.0,0,1,4.0,2,2,4.0,0,19.0,2,2,4.0,3,2.0,1,1,0
604,0,4.0,0,7,18424.0,0,4,1.0,0,0,1.0,3,19.0,0,0,4.0,3,2.0,0,0,1
605,3,4.0,4,5,250.0,4,1,4.0,2,2,4.0,0,19.0,2,0,1.0,1,1.0,0,1,0
606,2,4.0,3,9,250.0,1,4,1.0,0,2,1.0,1,19.0,0,0,1.0,3,1.0,1,1,1
607,0,4.0,2,0,250.0,1,3,1.0,1,2,1.0,3,19.0,2,0,1.0,3,1.0,0,1,1
608,3,4.0,3,8,250.0,0,0,1.0,0,2,4.0,3,19.0,2,0,1.0,0,1.0,1,1,1
609,0,4.0,0,1,250.0,0,4,1.0,3,1,1.0,1,19.0,1,2,4.0,3,2.0,1,0,1
610,0,4.0,3,9,250.0,1,3,1.0,0,0,1.0,3,19.0,2,0,4.0,0,1.0,0,0,1
611,0,4.0,2,9,250.0,3,3,1.0,0,0,1.0,2,19.0,2,0,1.0,0,1.0,1,0,0
612,2,4.0,2,9,250.0,0,4,1.0,3,1,1.0,2,75.0,0,0,4.0,1,2.0,1,1,1
613,2,4.0,4,0,250.0,4,3,1.0,3,0,1.0,3,19.0,2,1,1.0,1,2.0,0,0,0
614,0,4.0,4,0,18424.0,0,0,1.0,3,1,4.0,3,19.0,1,0,4.0,2,1.0,0,0,1
615,3,4.0,4,7,18424.0,4,0,4.0,1,2,4.0,0,19.0,0,1,1.0,3,1.0,0,1,0
616,0,4.0,4,9,18424.0,3,2,1.0,2,0,1.0,2,75.0,0,0,1.0,3,2.0,0,0,1
617,3,4.0,4,9,250.0,4,1,1.0,3,0,1.0,0,19.0,2,2,1.0,0,2.0,1,0,0
618,0,4.0,4,9,18424.0,3,4,1.0,0,0,1.0,3,75.0,0,0,1.0,3,1.0,0,0,1
619,0,4.0,4,9,250.0,1,4,1.0,3,2,1.0,1,75.0,0,0,1.0,3,2.0,1,0,1
620,1,72.0,0,8,250.0,2,3,1.0,0,2,1.0,2,19.0,2,1,4.0,0,1.0,1,1,1
621,2,4.0,3,9,18424.0,4,4,1.0,1,0,1.0,1,19.0,0,0,1.0,0,1.0,1,1,1
622,3,4.0,4,9,250.0,4,1,1.0,0,2,1.0,1,19.0,0,0,1.0,3,1.0,0,1,1
623,2,4.0,2,0,18424.0,0,0,1.0,1,2,4.0,3,19.0,2,2,4.0,3,1.0,0,0,0
624,3,4.0,4,0,250.0,1,2,4.0,2,2,4.0,0,19.0,0,1,1.0,3,1.0,0,1,0
625,3,72.0,2,9,18424.0,4,4,1.0,0,0,4.0,0,19.0,0,0,1.0,3,2.0,0,0,1
626,0,4.0,0,0,250.0,0,4,1.0,0,2,4.0,2,19.0,2,1,4.0,3,2.0,1,0,0
627,0,4.0,4,5,250.0,4,1,1.0,0,1,1.0,1,19.0,2,2,1.0,1,1.0,0,1,0
628,3,72.0,0,1,18424.0,3,4,1.0,3,0,1.0,1,19.0,0,2,1.0,3,2.0,1,0,0
629,3,4.0,1,0,250.0,2,4,1.0,1,2,4.0,2,19.0,0,0,1.0,0,1.0,0,1,1
630,0,4.0,4,8,250.0,4,0,1.0,3,2,4.0,0,75.0,1,0,1.0,2,1.0,0,1,1
631,3,4.0,3,0,18424.0,1,0,1.0,2,0,1.0,3,19.0,2,2,1.0,0,1.0,0,0,0
632,2,4.0,1,2,250.0,0,4,4.0,3,2,4.0,0,19.0,0,0,4.0,2,1.0,1,1,1
633,0,4.0,4,9,250.0,4,4,1.0,1,0,1.0,2,19.0,2,2,1.0,0,2.0,0,0,0
634,0,4.0,4,6,18424.0,0,3,1.0,0,2,4.0,3,19.0,0,0,1.0,3,2.0,1,0,1
635,0,4.0,2,1,250.0,0,0,4.0,3,1,1.0,0,75.0,2,2,1.0,3,2.0,1,0,0
636,0,4.0,2,9,250.0,4,4,1.0,2,0,1.0,1,75.0,0,0,1.0,0,1.0,1,0,1
637,3,4.0,1,1,18424.0,1,4,1.0,0,0,1.0,3,19.0,0,1,4.0,1,2.0,1,0,0
638,0,4.0,0,9,250.0,0,0,4.0,3,0,4.0,0,19.0,2,2,4.0,3,2.0,1,0,0
639,0,4.0,1,2,250.0,2,2,1.0,0,2,4.0,0,19.0,2,0,1.0,0,1.0,0,1,0
640,3,4.0,0,0,18424.0,1,1,1.0,0,0,1.0,3,19.0,2,0,1.0,0,1.0,0,0,0
641,3,4.0,4,6,18424.0,4,3,1.0,1,0,1.0,1,19.0,2,2,1.0,2,2.0,0,0,0
642,1,72.0,0,4,18424.0,0,1,1.0,2,2,1.0,0,19.0,0,2,4.0,3,2.0,1,1,0
643,3,72.0,2,6,18424.0,0,1,1.0,1,2,4.0,3,19.0,0,1,4.0,0,2.0,1,0,1
644,0,4.0,0,4,250.0,0,3,1.0,1,2,4.0,3,19.0,2,2,4.0,0,1.0,1,0,0
645,3,72.0,2,6,250.0,3,1,1.0,0,2,4.0,1,19.0,2,0,1.0,0,1.0,0,1,1
646,1,72.0,0,0,250.0,1,3,4.0,0,2,1.0,0,19.0,2,2,1.0,1,1.0,0,1,1
647,0,4.0,0,9,250.0,0,4,1.0,0,0,1.0,3,19.0,2,2,4.0,1,2.0,1,0,0
648,0,4.0,4,9,250.0,2,2,1.0,1,0,1.0,3,19.0,2,2,4.0,0,2.0,1,0,0
649,0,72.0,0,9,250.0,0,1,1.0,0,2,1.0,2,19.0,2,0,4.0,1,1.0,1,1,1
650,0,4.0,0,3,250.0,0,0,1.0,3,2,1.0,1,19.0,1,0,4.0,1,1.0,0,1,1
651,0,4.0,3,0,250.0,0,1,1.0,3,2,1.0,2,75.0,0,0,4.0,3,1.0,0,1,1
652,0,4.0,0,5,250.0,0,4,4.0,0,0,1.0,3,75.0,0,2,4.0,3,1.0,1,1,1
653,3,4.0,0,0,250.0,0,2,4.0,3,2,1.0,0,19.0,0,2,1.0,1,1.0,1,1,1
654,3,72.0,4,0,18424.0,4,0,1.0,0,0,1.0,3,19.0,0,0,1.0,0,1.0,0,0,1
655,2,72.0,0,0,250.0,4,0,1.0,2,0,1.0,1,19.0,1,2,1.0,0,1.0,1,1,0
656,0,4.0,2,8,250.0,0,0,4.0,3,2,4.0,0,19.0,0,0,4.0,3,2.0,1,1,1
657,1,4.0,0,0,250.0,2,4,4.0,0,0,1.0,3,19.0,2,2,1.0,1,2.0,1,0,0
658,0,4.0,4,9,250.0,0,4,1.0,0,2,1.0,1,75.0,2,1,1.0,3,2.0,1,1,1
659,0,4.0,0,0,250.0,4,4,1.0,3,1,1.0,0,19.0,1,2,1.0,1,1.0,1,1,0
660,3,4.0,2,0,250.0,3,4,4.0,3,2,1.0,0,19.0,0,2,1.0,3,1.0,1,1,0
661,0,4.0,0,7,250.0,1,2,4.0,0,1,1.0,3,19.0,2,2,4.0,1,1.0,1,1,1
662,3,4.0,3,0,250.0,4,1,4.0,3,2,4.0,0,19.0,1,2,1.0,0,1.0,1,1,0
663,2,72.0,0,0,250.0,1,4,1.0,0,1,4.0,1,19.0,0,0,4.0,3,1.0,0,1,1
664,1,4.0,0,0,250.0,0,1,1.0,0,2,4.0,1,19.0,2,1,1.0,2,1.0,1,1,1
665,2,4.0,4,0,250.0,4,1,1.0,3,2,4.0,0,19.0,0,0,1.0,3,1.0,0,1,1
666,2,72.0,4,9,18424.0,3,0,1.0,0,1,4.0,3,19.0,2,1,4.0,0,1.0,0,1,1
667,2,4.0,4,6,250.0,4,0,1.0,0,1,1.0,2,19.0,2,0,1.0,2,2.0,0,0,0
668,3,4.0,4,0,250.0,3,1,1.0,0,2,4.0,2,19.0,2,0,1.0,0,1.0,0,0,0
669,2,4.0,1,7,18424.0,0,3,1.0,1,2,1.0,0,19.0,0,1,1.0,3,2.0,1,0,0
670,3,4.0,0,0,250.0,4,3,4.0,0,1,4.0,0,19.0,0,2,1.0,3,1.0,0,1,0
671,3,72.0,0,1,250.0,2,0,4.0,3,2,4.0,0,19.0,2,1,1.0,0,1.0,0,1,1
672,3,4.0,4,0,18424.0,4,0,1.0,0,0,1.0,3,19.0,0,0,1.0,3,1.0,0,0,0
673,3,72.0,0,5,18424.0,4,3,1.0,2,0,4.0,3,19.0,0,2,4.0,0,1.0,1,0,0
674,2,4.0,4,0,250.0,0,0,1.0,1,2,1.0,1,19.0,0,0,4.0,3,2.0,0,1,1
675,3,72.0,3,9,18424.0,4,0,1.0,3,0,1.0,3,19.0,1,0,4.0,0,1.0,0,1,1
676,0,4.0,4,9,250.0,4,0,1.0,2,0,1.0,2,19.0,1,0,4.0,2,2.0,0,0,1
677,2,72.0,0,6,18424.0,2,2,1.0,0,0,4.0,3,19.0,2,1,1.0,0,2.0,0,0,0
678,0,4.0,4,4,250.0,0,0,1.0,3,2,4.0,3,75.0,2,0,4.0,3,1.0,0,1,1
679,3,4.0,4,0,250.0,3,0,4.0,3,2,4.0,0,19.0,0,2,1.0,3,1.0,0,1,0
680,2,4.0,4,8,250.0,4,0,1.0,0,1,4.0,2,75.0,2,0,1.0,0,1.0,0,1,1
681,1,72.0,1,5,18424.0,2,3,1.0,0,1,4.0,3,19.0,0,1,4.0,2,1.0,0,1,1
682,3,4.0,1,0,250.0,4,4,4.0,0,2,1.0,1,19.0,0,0,1.0,2,1.0,0,1,1
683,1,72.0,1,4,18424.0,2,1,1.0,3,0,1.0,3,75.0,0,2,4.0,1,1.0,0,0,1
684,3,72.0,2,7,250.0,4,4,1.0,3,0,1.0,0,19.0,0,0,1.0,1,1.0,1,1,1
685,0,72.0,3,2,250.0,4,0,1.0,0,0,1.0,2,19.0,2,0,1.0,1,1.0,0,1,1
686,0,72.0,0,2,250.0,2,4,1.0,3,0,1.0,2,19.0,0,2,4.0,1,2.0,1,0,1
687,0,4.0,1,9,250.0,0,4,1.0,0,0,1.0,3,75.0,2,2,4.0,0,2.0,1,0,0
688,1,72.0,2,9,18424.0,4,1,1.0,3,0,4.0,1,19.0,0,0,4.0,0,1.0,1,1,1
689,0,4.0,4,9,250.0,4,3,1.0,0,0,1.0,3,75.0,0,0,1.0,2,1.0,0,0,0
690,0,4.0,2,9,250.0,3,1,1.0,0,0,1.0,1,19.0,2,1,1.0,1,1.0,1,0,0
691,2,4.0,0,2,250.0,0,2,1.0,0,1,1.0,3,19.0,2,0,4.0,0,1.0,0,1,1
692,0,4.0,0,8,250.0,0,4,1.0,1,2,1.0,1,75.0,0,2,4.0,3,2.0,1,1,1
693,3,72.0,1,0,250.0,0,0,1.0,3,2,4.0,0,19.0,2,0,1.0,2,1.0,0,1,1
694,1,4.0,1,4,18424.0,1,4,1.0,0,0,4.0,3,19.0,1,0,4.0,0,1.0,0,0,1
695,3,72.0,0,0,250.0,2,1,1.0,2,2,1.0,1,19.0,0,0,1.0,2,1.0,0,1,1
696,3,72.0,0,0,250.0,0,1,1.0,0,1,1.0,3,19.0,2,2,1.0,2,1.0,0,1,0
697,0,4.0,4,9,250.0,0,0,1.0,0,2,1.0,3,19.0,2,0,4.0,1,2.0,1,1,1
698,2,72.0,0,2,18424.0,4,1,1.0,3,0,4.0,0,19.0,0,2,4.0,2,1.0,0,1,1
699,0,4.0,0,0,250.0,1,4,1.0,0,0,1.0,3,19.0,2,2,4.0,0,2.0,1,0,0
700,0,4.0,4,8,250.0,4,0,1.0,3,1,1.0,0,75.0,0,0,1.0,3,1.0,0,1,1
701,2,4.0,4,9,250.0,4,0,1.0,3,0,1.0,1,19.0,2,2,1.0,0,2.0,0,0,0
702,0,4.0,4,9,250.0,4,4,1.0,3,0,1.0,2,75.0,0,1,1.0,1,2.0,0,0,1
703,2,72.0,1,8,18424.0,4,1,1.0,1,0,4.0,2,19.0,0,0,4.0,1,2.0,0,0,1
704,2,4.0,1,0,250.0,0,0,4.0,0,2,4.0,0,19.0,2,2,1.0,2,1.0,0,1,0
705,3,4.0,0,0,250.0,0,0,4.0,3,2,1.0,1,19.0,2,0,1.0,1,1.0,0,1,1
706,0,4.0,0,1,250.0,2,4,1.0,2,0,1.0,2,19.0,1,2,4.0,2,2.0,1,0,0
707,2,4.0,4,9,18424.0,4,4,1.0,0,1,1.0,3,75.0,0,0,1.0,3,1.0,0,1,1
708,3,4.0,0,0,250.0,0,4,4.0,3,2,4.0,0,19.0,0,2,4.0,2,1.0,1,0,0
709,0,4.0,0,5,18424.0,1,4,1.0,0,0,4.0,3,19.0,0,0,4.0,0,1.0,1,0,1
