,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
474,0,72.0,1,0,250.0,4,0,1.0,3,2,1.0,3,19.0,1,2,4.0,3,1.0,0,1,0
475,0,4.0,4,9,250.0,4,2,1.0,3,2,4.0,0,19.0,1,0,1.0,0,1.0,1,1,1
476,0,4.0,2,3,250.0,4,4,1.0,3,2,1.0,3,19.0,0,0,1.0,0,1.0,1,1,0
477,0,72.0,0,4,250.0,2,0,4.0,1,2,1.0,0,19.0,1,1,1.0,1,1.0,0,1,1
478,3,72.0,1,5,18424.0,2,4,4.0,3,2,1.0,0,75.0,1,0,1.0,0,1.0,1,0,1
479,0,4.0,4,3,250.0,1,0,4.0,0,2,1.0,0,19.0,2,1,1.0,2,1.0,0,0,0
480,0,72.0,4,8,18424.0,1,0,1.0,3,2,1.0,0,19.0,2,0,1.0,0,1.0,1,1,1
481,0,72.0,4,6,250.0,2,4,1.0,0,2,4.0,0,19.0,0,0,1.0,0,1.0,1,1,0
482,3,4.0,4,4,250.0,1,0,1.0,3,1,4.0,3,75.0,1,2,1.0,3,1.0,0,0,1
483,0,4.0,1,0,18424.0,0,3,4.0,0,2,1.0,0,19.0,0,0,1.0,1,1.0,1,1,1
484,0,4.0,4,9,18424.0,0,4,1.0,3,2,1.0,0,75.0,0,0,1.0,0,1.0,1,1,1
485,3,4.0,4,1,250.0,0,4,1.0,0,2,4.0,3,75.0,0,0,1.0,1,1.0,1,1,1
486,3,4.0,4,9,18424.0,4,4,1.0,3,2,1.0,0,19.0,1,0,1.0,0,1.0,1,1,1
487,3,4.0,4,9,250.0,3,4,1.0,3,2,4.0,0,75.0,2,0,1.0,0,1.0,1,1,1
488,3,72.0,0,0,250.0,4,4,4.0,1,2,4.0,0,19.0,0,0,1.0,0,1.0,1,1,0
489,1,72.0,4,0,250.0,0,0,1.0,0,2,1.0,3,19.0,1,2,1.0,3,1.0,0,0,0
490,0,72.0,4,1,250.0,0,3,4.0,2,2,1.0,0,19.0,1,0,1.0,0,1.0,1,0,0
491,3,4.0,4,8,18424.0,4,4,1.0,3,2,1.0,3,75.0,1,0,1.0,0,1.0,1,1,1
492,0,4.0,4,9,250.0,4,0,1.0,3,2,4.0,1,75.0,1,2,1.0,2,1.0,0,1,1
493,0,4.0,2,5,250.0,0,0,4.0,0,2,1.0,0,19.0,1,0,1.0,0,1.0,0,0,0
494,1,4.0,3,8,250.0,3,4,4.0,3,2,4.0,2,19.0,2,0,1.0,0,1.0,1,1,1
495,3,4.0,2,9,250.0,2,4,4.0,1,2,4.0,0,19.0,1,1,2.870159864425659,0,1.0,0,1,1
496,0,4.0,0,2,250.0,2,0,4.0,2,2,4.0,3,19.0,2,2,1.0,3,1.0,0,1,1
497,3,4.0,4,0,250.0,3,2,1.0,0,2,4.0,0,19.0,0,2,1.0,0,1.0,0,1,0
498,0,4.0,2,2,250.0,0,0,1.0,0,2,4.0,3,75.0,1,0,1.0,0,1.0,1,1,1
499,0,72.0,4,0,250.0,0,0,1.0,0,2,1.0,0,19.0,2,2,1.0,1,1.0,0,0,0
500,0,4.0,0,9,18424.0,3,3,4.0,3,2,1.0,0,75.0,2,0,1.0,0,1.0,1,0,1
501,3,72.0,3,4,18424.0,0,1,1.0,3,2,1.0,0,75.0,0,1,1.0,0,1.0,1,1,1
502,2,4.0,4,9,250.0,4,2,1.0,3,1,4.0,0,19.0,0,2,4.0,0,1.0,0,1,1
503,0,4.0,0,9,18424.0,3,0,4.0,3,1,4.0,0,75.0,1,1,4.0,0,1.0,0,1,1
504,3,72.0,4,9,18424.0,4,4,1.0,3,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,1
505,0,4.0,4,3,18424.0,0,2,1.0,3,2,1.0,1,75.0,1,0,4.0,0,1.0,1,0,0
506,0,4.0,1,9,250.0,2,4,4.0,2,2,1.0,0,19.0,2,0,1.0,0,1.0,1,1,1
507,0,4.0,1,4,250.0,1,0,4.0,3,1,1.0,3,19.0,2,1,4.0,2,1.0,0,0,0
508,3,4.0,0,4,18424.0,4,4,4.0,3,2,1.0,0,75.0,0,0,1.0,2,1.0,1,0,1
509,0,72.0,3,9,18424.0,4,4,4.0,3,1,1.0,0,75.0,0,0,4.0,0,1.0,1,1,1
510,0,4.0,3,0,250.0,3,0,1.0,3,2,1.0,3,19.0,0,2,1.0,3,1.0,0,1,0
511,0,72.0,3,0,250.0,1,0,4.0,2,2,4.0,2,19.0,1,0,1.0,0,1.0,0,0,0
512,1,72.0,4,0,250.0,1,0,1.0,3,2,1.0,0,19.0,0,1,1.0,1,1.0,0,1,0
513,0,4.0,3,8,250.0,4,0,1.0,3,2,1.0,2,19.0,2,2,4.0,1,1.0,0,1,1
514,2,72.0,2,3,18424.0,2,4,4.0,3,2,1.0,0,19.0,1,0,4.0,0,1.0,1,1,0
515,0,4.0,3,7,250.0,0,0,1.0,0,2,1.0,0,19.0,0,2,1.0,0,1.0,0,1,1
516,3,72.0,4,4,250.0,4,4,1.0,1,2,1.0,0,19.0,0,1,1.0,0,1.0,0,0,1
517,3,72.0,2,3,250.0,3,3,4.0,3,1,4.0,3,75.0,1,0,1.0,0,1.0,1,1,1
518,0,4.0,2,0,250.0,0,0,4.0,0,2,4.0,3,19.0,2,2,1.0,3,1.0,0,1,0
519,0,4.0,1,0,250.0,4,0,1.0,0,2,1.0,1,19.0,0,0,1.0,2,1.0,0,0,0
520,3,4.0,0,6,250.0,1,4,4.0,3,2,4.0,3,75.0,0,0,1.0,2,1.0,1,1,1
521,0,4.0,4,9,250.0,4,1,1.0,0,2,4.0,0,19.0,0,2,1.0,0,1.0,0,1,1
522,3,28.341805934906006,3,9,18424.0,1,4,4.0,3,1,1.0,1,75.0,0,0,4.0,0,1.0,1,1,1
523,0,4.0,3,0,250.0,3,0,1.0,0,2,1.0,3,19.0,2,2,1.0,3,1.0,0,0,0
524,3,4.0,1,9,18424.0,4,4,4.0,3,1,1.0,0,19.0,1,2,4.0,0,1.0,1,1,1
525,0,4.0,4,5,250.0,0,4,1.0,1,2,1.0,0,75.0,2,0,1.0,0,1.0,1,1,1
526,0,4.0,1,3,250.0,4,0,4.0,3,2,1.0,0,19.0,2,1,4.0,3,1.0,0,1,1
527,1,72.0,4,1,250.0,0,0,1.0,0,2,1.0,1,19.0,0,2,1.0,2,1.0,1,1,1
528,3,4.0,0,3,250.0,2,0,4.0,3,2,1.0,3,75.0,1,1,1.0,3,1.0,0,1,1
529,0,72.0,1,5,18424.0,4,0,4.0,3,2,4.0,1,19.0,1,1,1.0,0,1.0,1,1,0
530,0,72.0,0,4,18424.0,4,2,4.0,3,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,0
531,0,72.0,0,5,250.0,4,0,4.0,3,2,1.0,0,19.0,2,2,1.0,3,1.0,0,1,1
532,3,4.0,4,8,250.0,4,4,4.0,0,2,4.0,0,19.0,1,2,1.0,0,1.0,1,1,1
533,0,4.0,0,0,18424.0,0,0,1.0,3,2,1.0,3,75.0,1,0,1.0,3,1.0,1,1,1
534,3,4.0,0,9,18424.0,2,4,4.0,3,1,1.0,3,75.0,0,0,1.0,0,1.0,1,0,1
535,0,4.0,4,2,250.0,3,0,1.0,0,2,4.0,2,19.0,2,2,1.0,3,1.0,0,1,1
536,3,4.0,4,9,250.0,1,4,1.0,3,2,4.0,3,75.0,1,0,1.0,0,1.0,1,1,1
537,0,72.0,4,9,250.0,4,0,4.0,3,2,4.0,0,19.0,2,0,1.0,0,1.0,1,1,1
538,0,4.0,4,9,250.0,4,0,4.0,3,2,1.0,0,19.0,1,2,1.0,0,1.0,1,1,1
539,1,4.0,1,9,250.0,4,0,4.0,3,1,4.0,0,19.0,0,2,4.0,0,1.0,0,1,1
540,0,4.0,0,9,250.0,3,0,1.0,3,1,1.0,3,75.0,1,2,4.0,3,1.0,0,0,1
541,0,72.0,0,5,18424.0,4,3,4.0,3,2,1.0,0,19.0,1,1,1.0,0,1.0,1,1,1
542,0,72.0,4,0,250.0,4,0,4.0,0,2,4.0,0,19.0,2,2,1.0,3,1.0,0,0,0
543,0,72.0,3,0,250.0,0,0,4.0,0,2,1.0,3,19.0,2,1,1.0,3,1.0,0,0,0
544,2,4.0,0,0,250.0,0,0,4.0,1,2,1.0,0,19.0,2,2,4.0,3,1.0,0,1,1
545,3,72.0,3,5,250.0,4,4,4.0,3,1,4.0,3,19.0,0,1,4.0,0,1.0,1,1,1
546,0,72.0,4,9,250.0,3,3,1.0,0,2,4.0,0,19.0,2,1,1.0,0,1.0,1,1,1
547,3,4.0,1,2,250.0,4,0,1.0,1,1,4.0,3,19.0,1,2,4.0,3,1.0,0,1,1
548,3,4.0,2,0,250.0,1,0,1.0,0,2,4.0,3,75.0,2,2,1.0,3,1.0,0,1,1
549,1,72.0,4,0,250.0,0,0,1.0,0,2,1.0,0,19.0,0,1,1.0,2,1.0,0,0,0
550,0,72.0,4,9,18424.0,4,4,1.0,1,2,4.0,0,75.0,0,0,1.0,0,1.0,1,1,1
551,0,72.0,4,1,250.0,4,0,1.0,2,2,1.0,0,19.0,1,2,4.0,0,1.0,0,1,1
552,0,72.0,0,0,250.0,4,0,4.0,0,2,1.0,1,19.0,1,2,4.0,3,1.0,0,1,0
553,0,4.0,4,9,250.0,3,2,1.0,0,2,1.0,0,19.0,0,0,4.0,0,1.0,0,1,1
554,3,4.0,3,9,250.0,1,4,4.0,3,2,4.0,1,75.0,1,0,1.0,0,1.0,1,1,1
555,3,4.0,0,3,250.0,4,0,1.0,3,2,4.0,3,19.0,0,2,1.0,3,1.0,1,1,1
556,3,72.0,0,2,18424.0,4,2,4.0,0,1,4.0,0,19.0,0,2,1.0,0,1.0,0,1,1
557,0,4.0,0,2,18424.0,2,0,1.0,3,1,1.0,3,75.0,0,0,1.0,2,1.0,1,0,1
558,1,4.0,4,4,250.0,4,0,1.0,0,2,4.0,0,19.0,0,2,1.0,0,1.0,0,1,1
559,1,72.0,2,0,250.0,4,0,1.0,0,2,1.0,0,19.0,1,1,1.0,1,1.0,0,1,1
560,0,4.0,3,9,250.0,2,0,1.0,3,2,1.0,0,75.0,1,0,1.0,0,1.0,1,1,1
561,0,72.0,0,5,18424.0,4,0,4.0,3,1,1.0,0,19.0,1,0,4.0,3,1.0,1,1,1
562,3,72.0,4,3,18424.0,0,4,1.0,0,2,1.0,1,19.0,0,0,1.0,0,1.0,0,0,0
563,3,4.0,2,5,18424.0,1,4,1.0,3,1,4.0,3,75.0,0,0,4.0,1,1.0,1,1,1
564,0,4.0,4,0,250.0,0,2,1.0,0,2,4.0,3,19.0,2,0,1.0,0,1.0,1,1,0
565,1,4.0,4,6,250.0,3,0,1.0,3,2,1.0,0,19.0,1,2,4.0,0,1.0,0,1,1
566,3,4.0,2,9,250.0,1,4,4.0,3,2,4.0,0,75.0,1,0,1.0,0,1.0,1,1,1
567,0,4.0,0,2,250.0,3,0,4.0,3,1,1.0,3,19.0,2,1,1.0,3,1.0,0,1,0
568,3,72.0,0,0,18424.0,4,0,4.0,3,1,4.0,0,19.0,0,2,4.0,3,1.0,0,1,0
569,3,4.0,2,0,18424.0,0,0,1.0,0,2,1.0,3,75.0,0,2,1.0,3,1.0,0,1,1
570,3,4.0,1,7,18424.0,4,4,4.0,3,2,1.0,3,75.0,0,1,1.0,2,1.0,1,0,1
571,1,4.0,1,9,18424.0,1,4,4.0,3,2,1.0,0,19.0,2,0,1.0,0,1.0,1,1,1
572,1,4.0,0,7,250.0,0,0,4.0,2,2,1.0,0,75.0,0,2,1.0,3,1.0,0,1,1
573,3,4.0,4,2,250.0,4,1,1.0,3,2,1.0,3,75.0,0,1,1.0,1,1.0,1,1,1
574,3,4.0,3,5,250.0,4,4,1.0,3,2,1.0,3,19.0,0,2,1.0,3,1.0,1,1,1
575,0,72.0,4,8,250.0,4,3,4.0,0,2,4.0,0,19.0,2,1,1.0,0,1.0,1,1,1
576,0,4.0,0,3,18424.0,0,2,4.0,3,1,1.0,3,75.0,0,0,1.0,3,1.0,1,1,0
577,3,4.0,0,1,250.0,0,4,4.0,0,2,1.0,1,75.0,1,1,1.0,2,1.0,1,1,0
578,0,4.0,4,9,18424.0,3,4,1.0,3,2,1.0,0,75.0,0,0,1.0,0,1.0,1,1,1
579,0,4.0,3,3,250.0,4,0,1.0,0,2,1.0,0,19.0,1,2,1.0,3,1.0,0,0,1
580,0,72.0,0,2,18424.0,1,2,4.0,2,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,0
581,0,72.0,4,7,250.0,3,0,1.0,0,2,4.0,0,19.0,1,2,1.0,1,1.0,0,1,0
582,0,4.0,4,9,250.0,2,4,4.0,1,2,4.0,0,19.0,2,0,1.0,0,1.0,0,1,1
583,0,4.0,3,6,250.0,0,1,4.0,0,2,1.0,0,19.0,2,0,1.0,2,1.0,1,1,1
584,3,4.0,1,0,18424.0,0,0,4.0,3,2,1.0,3,75.0,1,1,1.0,3,1.0,0,0,0
585,0,4.0,1,0,18424.0,1,0,1.0,3,1,1.0,3,19.0,0,1,1.0,2,1.0,0,1,1
586,3,72.0,1,9,18424.0,4,4,4.0,3,2,4.0,0,75.0,0,0,1.0,0,1.0,1,1,1
587,0,4.0,3,1,250.0,0,0,1.0,0,2,1.0,3,19.0,1,2,1.0,3,1.0,0,0,0
588,0,72.0,3,0,250.0,3,0,1.0,0,2,1.0,0,19.0,1,2,1.0,2,1.0,0,1,0
589,3,4.0,3,4,250.0,4,4,4.0,0,2,4.0,1,19.0,2,2,1.0,1,1.0,1,1,1
590,0,4.0,1,9,250.0,4,3,4.0,3,2,4.0,1,19.0,1,0,4.0,0,1.0,1,1,1
591,3,72.0,2,2,18424.0,2,4,1.0,0,2,4.0,3,19.0,0,0,4.0,0,1.0,1,0,1
592,3,4.0,0,9,250.0,0,1,4.0,3,2,1.0,2,75.0,1,1,1.0,3,1.0,1,1,1
593,0,72.0,3,7,250.0,2,3,4.0,0,2,4.0,0,19.0,1,0,1.0,0,1.0,1,0,1
594,0,4.0,2,9,250.0,2,0,4.0,1,2,4.0,0,19.0,2,2,1.0,3,1.0,0,1,1
595,3,4.0,0,6,250.0,0,3,4.0,3,2,1.0,3,75.0,0,0,1.0,3,1.0,1,1,1
596,0,4.0,0,9,18424.0,4,1,4.0,3,1,1.0,1,19.0,0,0,1.0,0,1.0,1,1,1
597,0,4.0,4,0,250.0,1,0,1.0,0,2,1.0,2,19.0,1,2,1.0,3,1.0,0,0,0
598,0,4.0,1,8,250.0,4,0,1.0,3,2,1.0,0,19.0,0,1,1.0,2,1.0,1,1,1
599,3,4.0,3,9,250.0,1,4,4.0,3,1,4.0,0,19.0,2,0,4.0,0,1.0,0,1,1
600,3,4.0,0,5,18424.0,4,4,4.0,2,2,4.0,1,19.0,0,2,1.0,2,1.0,1,1,1
601,3,72.0,3,7,18424.0,4,4,1.0,3,2,1.0,0,19.0,0,2,1.0,0,1.0,1,1,1
602,3,4.0,4,0,250.0,4,4,1.0,0,2,4.0,3,19.0,1,2,1.0,2,1.0,0,1,0
603,0,4.0,3,8,250.0,1,0,4.0,3,2,1.0,1,19.0,1,2,1.0,3,1.0,0,1,1
604,0,4.0,4,8,250.0,0,0,1.0,1,2,1.0,0,19.0,1,2,1.0,2,1.0,1,1,1
605,0,72.0,4,8,250.0,3,1,1.0,3,2,1.0,0,19.0,1,0,1.0,0,1.0,1,1,1
606,1,4.0,3,3,250.0,0,0,1.0,1,2,1.0,1,19.0,0,2,1.0,1,1.0,0,1,1
607,3,4.0,0,2,250.0,4,1,1.0,3,2,1.0,3,75.0,0,2,1.0,3,1.0,1,1,1
608,0,72.0,3,9,18424.0,4,1,1.0,3,1,1.0,0,19.0,0,0,4.0,0,1.0,0,0,1
609,0,4.0,2,0,250.0,4,0,1.0,0,2,1.0,0,19.0,1,2,1.0,3,1.0,0,1,0
610,3,72.0,0,8,18424.0,2,4,4.0,3,1,1.0,0,75.0,0,0,4.0,0,1.0,1,0,0
611,3,4.0,2,1,250.0,0,0,4.0,3,2,4.0,3,75.0,1,2,1.0,3,1.0,0,1,1
612,2,4.0,2,0,250.0,0,0,4.0,2,2,1.0,2,19.0,1,2,1.0,3,1.0,0,1,1
613,0,4.0,3,1,250.0,1,2,1.0,3,2,4.0,3,19.0,0,0,1.0,0,1.0,1,1,0
614,3,4.0,4,8,18424.0,2,2,1.0,3,1,1.0,3,75.0,0,2,1.0,3,1.0,0,1,1
615,3,4.0,1,9,250.0,0,4,4.0,0,2,4.0,0,19.0,1,0,1.0,0,1.0,1,0,1
616,3,72.0,3,9,18424.0,4,4,4.0,3,1,4.0,0,75.0,0,0,4.0,0,1.0,0,0,1
617,0,72.0,0,6,18424.0,3,4,1.0,1,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,1
618,3,4.0,0,9,18424.0,4,4,4.0,3,1,1.0,0,75.0,0,0,1.0,0,1.0,1,1,1
619,0,72.0,0,1,18424.0,0,0,4.0,2,1,1.0,0,19.0,0,0,4.0,1,1.0,0,1,0
620,2,4.0,4,6,250.0,4,1,1.0,0,2,4.0,0,19.0,2,2,1.0,0,1.0,0,1,1
621,0,4.0,2,7,250.0,0,0,4.0,1,2,1.0,0,19.0,2,0,1.0,0,1.0,1,0,0
622,0,4.0,4,8,250.0,2,0,1.0,0,2,4.0,0,19.0,2,0,1.0,0,1.0,1,1,1
623,3,4.0,4,0,250.0,0,2,1.0,0,2,4.0,3,75.0,0,2,1.0,3,1.0,0,0,0
624,3,4.0,3,2,18424.0,0,2,1.0,3,2,1.0,3,75.0,1,0,1.0,2,1.0,1,0,1
625,0,72.0,3,2,18424.0,0,4,4.0,0,2,1.0,0,19.0,0,0,1.0,0,1.0,1,0,0
626,3,72.0,3,0,250.0,3,0,1.0,2,1,4.0,3,75.0,0,2,1.0,3,1.0,0,0,0
627,2,4.0,4,7,250.0,0,0,1.0,0,2,1.0,0,19.0,0,2,1.0,0,1.0,0,1,1
628,0,72.0,4,4,250.0,3,0,1.0,3,2,4.0,2,19.0,0,2,1.0,1,1.0,0,1,1
629,3,4.0,4,7,18424.0,4,3,1.0,3,2,1.0,2,19.0,0,2,1.0,0,1.0,0,1,1
630,0,72.0,4,2,250.0,3,4,1.0,0,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,0
631,0,4.0,1,9,250.0,4,4,4.0,3,1,4.0,3,75.0,1,0,1.0,0,1.0,1,1,1
632,0,4.0,4,0,250.0,0,0,1.0,0,2,1.0,2,19.0,1,2,1.0,3,1.0,0,1,0
633,3,72.0,0,0,18424.0,0,0,4.0,0,2,1.0,2,19.0,0,2,4.0,3,1.0,0,1,0
634,3,4.0,4,9,250.0,4,4,4.0,3,2,4.0,0,75.0,1,0,4.0,0,1.0,0,1,1
635,0,4.0,1,1,250.0,4,0,1.0,3,2,1.0,3,19.0,0,2,1.0,3,1.0,1,1,1
636,3,4.0,4,4,250.0,3,3,1.0,0,2,4.0,0,19.0,0,2,1.0,3,1.0,0,1,1
637,3,4.0,4,9,250.0,4,4,1.0,0,2,4.0,0,19.0,1,2,1.0,0,1.0,0,1,1
638,1,4.0,4,7,250.0,2,0,1.0,3,2,1.0,3,75.0,2,2,1.0,3,1.0,0,1,1
639,3,4.0,3,2,250.0,2,0,1.0,3,2,1.0,3,19.0,0,2,1.0,3,1.0,0,0,1
640,3,4.0,1,6,250.0,3,4,4.0,3,2,4.0,2,19.0,1,0,1.0,0,1.0,1,1,1
641,2,4.0,3,9,250.0,4,0,4.0,3,2,4.0,0,19.0,2,1,4.0,0,1.0,0,1,1
642,0,4.0,3,8,18424.0,2,4,1.0,3,2,1.0,3,75.0,0,0,1.0,0,1.0,1,1,1
643,2,4.0,0,9,18424.0,1,2,4.0,3,1,1.0,0,19.0,0,0,4.0,2,1.0,0,1,1
644,0,4.0,1,1,250.0,2,0,4.0,0,2,1.0,0,19.0,2,2,1.0,3,1.0,0,1,1
645,3,72.0,2,4,18424.0,2,0,1.0,2,2,1.0,0,19.0,0,2,1.0,3,1.0,1,1,1
646,3,4.0,2,1,250.0,2,4,4.0,1,2,1.0,3,19.0,0,1,1.0,0,1.0,0,0,0
647,0,72.0,4,1,18424.0,4,1,1.0,0,2,1.0,0,19.0,1,0,1.0,0,1.0,1,1,0
648,0,4.0,4,8,250.0,3,2,1.0,3,2,4.0,0,19.0,2,0,1.0,0,1.0,1,1,1
649,0,72.0,4,4,18424.0,4,0,1.0,3,2,1.0,1,19.0,0,0,1.0,1,1.0,1,0,0
650,3,4.0,4,1,250.0,4,0,1.0,0,2,4.0,2,75.0,2,2,1.0,3,1.0,0,1,1
651,2,72.0,4,1,18424.0,3,4,1.0,3,2,4.0,0,19.0,0,0,1.0,0,1.0,1,1,0
652,2,4.0,0,0,250.0,0,0,1.0,0,1,1.0,3,75.0,0,2,1.0,3,1.0,0,1,1
653,0,4.0,2,9,250.0,1,0,4.0,3,2,1.0,0,19.0,1,1,1.0,3,1.0,0,0,1
654,0,4.0,4,8,250.0,1,4,1.0,0,2,4.0,0,75.0,1,0,1.0,0,1.0,1,1,1
655,0,4.0,4,7,250.0,2,0,1.0,0,2,4.0,0,19.0,2,2,1.0,0,1.0,0,1,1
656,3,4.0,3,9,18424.0,4,4,1.0,3,1,1.0,3,75.0,1,2,1.0,0,1.0,1,1,1
657,3,72.0,0,0,18424.0,4,0,4.0,3,1,1.0,3,27.27034282684326,0,2,4.0,3,1.0,0,1,0
658,2,4.0,0,7,18424.0,4,0,4.0,3,1,1.0,0,19.0,0,0,4.0,2,1.0,0,1,1
659,3,4.0,4,6,250.0,0,4,1.0,0,2,4.0,3,75.0,2,2,1.0,0,1.0,0,1,1
660,0,4.0,4,9,250.0,4,0,1.0,0,2,4.0,0,19.0,0,2,4.0,3,1.0,0,0,1
661,3,4.0,1,0,250.0,0,0,4.0,0,2,4.0,3,19.0,1,2,1.0,3,1.0,0,0,1
662,0,4.0,4,8,18424.0,0,3,1.0,3,2,1.0,2,75.0,0,0,1.0,0,1.0,1,1,1
663,0,72.0,0,9,18424.0,4,4,4.0,3,1,1.0,0,75.0,0,0,1.0,0,1.0,1,1,1
664,0,72.0,4,1,250.0,0,0,1.0,0,2,4.0,1,19.0,1,2,1.0,0,1.0,0,0,0
665,2,4.0,0,0,250.0,2,0,4.0,2,1,1.0,3,19.0,2,2,4.0,3,1.0,0,1,0
666,3,4.0,2,0,250.0,2,0,1.0,0,2,1.0,0,19.0,1,2,1.0,3,1.0,0,1,1
667,3,72.0,1,1,18424.0,3,1,1.0,3,1,4.0,3,19.0,0,2,4.0,3,1.0,0,0,1
668,0,4.0,0,6,250.0,2,0,1.0,3,1,1.0,3,19.0,0,2,1.0,1,1.0,0,1,1
669,3,4.0,1,9,18424.0,1,4,1.0,3,2,1.0,3,75.0,0,0,1.0,1,1.0,1,1,1
670,0,4.0,3,7,250.0,2,2,1.0,0,2,4.0,3,75.0,0,2,1.0,3,1.0,1,1,1
671,3,4.0,1,9,18424.0,4,4,1.0,3,1,4.0,3,75.0,0,1,1.0,1,1.0,1,1,1
672,0,4.0,4,8,250.0,4,1,1.0,3,2,1.0,0,19.0,0,2,1.0,0,1.0,0,1,1
673,0,4.0,4,9,250.0,0,3,1.0,2,2,1.0,0,19.0,0,1,1.0,0,1.0,1,1,0
674,1,72.0,3,1,250.0,1,1,4.0,1,2,1.0,0,19.0,2,0,1.0,0,1.0,1,1,0
675,0,4.0,4,0,250.0,4,4,4.0,2,2,4.0,0,19.0,1,0,1.0,0,1.0,1,1,0
676,0,4.0,3,2,250.0,4,0,4.0,0,2,1.0,0,19.0,1,2,1.0,1,1.0,0,0,0
677,3,72.0,1,0,250.0,1,0,1.0,0,2,4.0,3,19.0,1,2,1.0,3,1.0,0,0,0
678,0,72.0,2,8,18424.0,4,1,1.0,3,2,1.0,0,19.0,0,1,1.0,0,1.0,1,1,1
679,3,4.0,2,0,250.0,4,0,4.0,3,2,4.0,3,19.0,1,2,1.0,3,1.0,0,1,1
680,3,4.0,4,9,250.0,0,1,1.0,0,2,4.0,0,75.0,2,2,1.0,3,1.0,0,1,1
681,0,72.0,3,8,18424.0,0,4,4.0,2,2,1.0,0,19.0,0,0,1.0,0,1.0,1,0,0
682,3,4.0,0,3,250.0,0,2,1.0,1,2,4.0,2,19.0,2,1,1.0,0,1.0,1,1,1
683,3,4.0,3,9,18424.0,3,4,1.0,3,1,4.0,0,75.0,0,2,1.0,0,1.0,1,1,1
684,0,4.0,4,9,250.0,2,0,1.0,3,1,1.0,0,19.0,1,2,1.0,0,1.0,0,1,1
685,0,72.0,1,8,250.0,0,3,4.0,3,2,4.0,0,19.0,2,0,1.0,0,1.0,0,0,0
686,0,4.0,2,1,250.0,1,2,4.0,0,2,1.0,3,19.0,2,0,1.0,2,1.0,1,1,0
687,3,72.0,4,9,18424.0,1,4,1.0,3,2,1.0,0,75.0,1,0,1.0,0,1.0,1,1,1
688,3,4.0,1,9,250.0,4,4,4.0,3,1,1.0,3,19.0,0,2,4.0,2,1.0,0,1,1
689,3,4.0,3,8,250.0,4,3,1.0,3,2,4.0,1,19.0,1,2,1.0,3,1.0,1,1,1
690,3,4.0,2,8,250.0,4,4,4.0,3,2,4.0,0,19.0,1,2,1.0,0,1.0,1,1,1
691,0,4.0,4,7,250.0,2,0,1.0,0,2,1.0,0,19.0,2,2,1.0,1,1.0,0,1,1
692,2,72.0,0,0,18424.0,2,0,4.0,3,2,1.0,2,19.0,0,1,4.0,3,1.0,0,1,0
693,0,4.0,4,9,250.0,4,4,1.0,3,2,1.0,0,75.0,1,1,1.0,0,1.0,1,0,1
694,0,4.0,4,8,250.0,4,1,4.0,1,2,1.0,0,19.0,2,1,1.0,0,1.0,1,0,0
695,3,4.0,2,0,250.0,4,3,4.0,3,2,4.0,3,75.0,1,0,1.0,2,1.0,1,1,1
696,3,4.0,0,9,250.0,4,1,4.0,3,1,1.0,0,19.0,0,2,4.0,3,1.0,0,1,1
697,3,4.0,0,7,18424.0,0,0,4.0,3,0,1.0,3,75.0,1,2,4.0,3,1.0,0,1,1
698,1,72.0,3,9,250.0,4,4,4.0,0,2,4.0,0,19.0,2,0,1.0,0,1.0,1,0,1
699,3,4.0,4,1,250.0,0,1,1.0,0,2,4.0,3,75.0,0,1,1.0,2,1.0,0,1,1
700,0,4.0,4,7,250.0,4,4,1.0,0,2,1.0,0,19.0,1,0,1.0,0,1.0,1,1,1
701,3,4.0,3,3,250.0,4,0,1.0,1,2,4.0,3,19.0,1,2,1.0,0,1.0,0,1,1
702,3,72.0,0,4,18424.0,4,0,1.0,3,1,1.0,0,19.0,0,0,4.0,2,1.0,0,1,1
703,3,72.0,4,0,250.0,3,2,1.0,0,2,4.0,3,19.0,2,1,1.0,0,1.0,0,1,0
704,0,72.0,4,0,18424.0,2,4,1.0,0,2,4.0,0,19.0,0,0,1.0,0,1.0,0,0,0
705,3,4.0,3,3,250.0,4,4,1.0,0,2,4.0,0,19.0,1,2,1.0,0,1.0,1,1,1
706,3,4.0,0,4,18424.0,4,1,4.0,3,2,1.0,1,19.0,0,2,4.0,3,1.0,0,0,1
707,3,72.0,4,2,18424.0,4,3,4.0,3,2,4.0,2,19.0,1,2,4.0,1,1.0,0,1,1
708,0,4.0,2,0,250.0,1,0,1.0,0,2,1.0,0,19.0,0,1,1.0,0,1.0,0,1,1
709,3,4.0,0,6,250.0,4,3,4.0,2,2,4.0,3,75.0,0,2,1.0,3,1.0,1,1,1
710,3,4.0,0,2,18424.0,1,0,4.0,3,1,1.0,3,75.0,1,2,4.0,3,1.0,0,1,1
711,1,4.0,0,0,18424.0,0,2,4.0,0,2,1.0,3,19.0,0,0,1.0,2,1.0,0,0,0
