,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
16705,130000.0,1,2,2,40,2,0,0,2,2,2,65767,68994,68875.0,64287.0,57326.0,55038.0,5000.0,5603.0,2000.0,1000.0,0.0,6032.0,1
16706,180000.0,1,1,1,42,-1,-1,-1,-2,-2,-2,326,253,-125.0,-418.0,-463.0,-863.0,250.0,0.0,0.0,0.0,0.0,0.0,1
16707,20000.0,1,3,2,31,2,2,2,0,0,0,10135,9895,9919.0,10400.0,10300.0,13316.0,2500.0,0.0,1415.0,1000.0,1000.0,1000.0,1
16708,50000.0,1,2,2,50,-1,-1,-1,-1,-1,-1,6700,6200,0.0,120.0,1448.0,780.0,6222.0,0.0,61.0,1448.0,780.0,0.0,0
16709,20000.0,1,2,2,44,0,0,0,0,0,0,13605,14308,16028.0,16893.0,18070.0,19993.0,2000.0,2000.0,2000.0,3000.0,2000.0,1500.0,1
16710,210000.0,1,3,1,42,0,0,0,0,0,0,109919,76950,63834.0,67523.0,58319.0,66951.0,5006.0,5000.0,5005.0,3000.0,5000.0,3000.0,0
16711,10000.0,0,2,2,48,2,2,3,2,2,2,8678,8401,8101.0,7247.0,7650.0,7621.0,2700.0,0.0,0.0,1002.0,0.0,3000.0,0
16712,150000.0,1,2,1,33,-1,2,-1,0,0,0,2599,1302,1170.0,2338.0,1205.0,0.0,0.0,1154.0,1893.0,190.0,0.0,0.0,0
16713,70000.0,0,2,2,54,-1,-1,-1,-1,0,-1,390,2132,384.0,780.0,1150.0,390.0,2153.0,390.0,780.0,0.0,390.0,1038.0,0
16714,50000.0,0,3,1,50,1,2,0,0,0,0,48091,43533,33995.0,18815.0,18290.0,18923.0,0.0,1424.0,1233.0,650.0,710.0,734.0,0
16715,70000.0,0,2,2,60,0,0,0,0,0,0,48367,48836,49339.0,66006.0,83882.0,27785.0,2900.0,2556.0,19982.0,2822.0,34.0,4600.0,1
16716,290000.0,1,2,2,30,1,-1,-1,-1,-2,-2,-653,1966,1440.0,-51.0,-467.0,2124.0,3254.0,1440.0,0.0,0.0,2500.0,1513.0,1
16717,150000.0,1,1,2,43,-2,-1,-1,-1,-1,-1,17306,1462,27380.0,22110.0,11884.0,930.0,1473.0,27566.0,22784.0,11784.0,940.0,200.0,0
16718,80000.0,1,3,1,40,-1,-1,0,0,0,0,1068,41263,40206.0,41408.0,40846.0,43108.0,41263.0,3000.0,4000.0,4851.0,3010.0,3438.0,0
16719,360000.0,1,1,2,32,-1,-1,-1,-1,-1,-1,389,390,396.0,0.0,792.0,-154.0,390.0,398.0,0.0,798.0,0.0,0.0,1
16720,310000.0,0,2,1,40,1,2,2,2,2,2,286506,262830,309622.0,226605.0,225032.0,216912.0,5133.0,100006.0,0.0,10063.0,0.0,23500.0,0
16721,500000.0,0,1,2,43,1,-2,-2,-2,-1,2,706,380,396.0,522.0,45858.0,161299.0,380.0,396.0,621.0,47613.0,130586.0,0.0,0
16722,80000.0,1,2,2,41,-1,0,0,0,0,0,4843,6016,7719.0,9907.0,11700.0,5934.0,1094.0,1500.0,1500.0,500.0,400.0,54.0,1
16723,470000.0,0,1,1,39,-1,0,0,0,-1,0,12572,61834,56414.0,4707.0,24010.0,13977.0,20000.0,13052.0,1150.0,24511.0,11000.0,10349.0,0
16724,300000.0,1,2,1,40,-2,-2,-2,-2,-2,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16725,310000.0,1,1,2,43,-2,-2,-2,-2,-2,-2,14075,0,1091.0,1470.0,672.0,621.0,0.0,1091.0,1546.0,671.0,619.0,792.0,0
16726,60000.0,0,2,2,46,0,0,0,0,0,0,57487,57771,54398.0,46937.0,26609.0,27627.0,2129.0,2019.0,1424.0,1004.0,1000.0,1336.0,0
16727,60000.0,1,2,2,46,0,0,0,0,0,0,16017,19967,23213.0,13273.0,9602.0,0.0,5009.0,1326.0,1000.0,319.0,0.0,0.0,0
16728,50000.0,0,3,2,41,0,0,0,-2,-2,-2,47454,43300,2888.0,0.0,0.0,0.0,2500.0,3000.0,0.0,0.0,0.0,0.0,0
16729,310000.0,1,2,1,32,1,2,2,2,2,0,8077,27201,18726.0,20217.0,20757.0,20491.0,2010.0,2.0,1300.0,0.0,1000.0,1000.0,0
16730,130000.0,1,2,2,35,1,2,2,2,2,2,64617,67033,68193.0,70526.0,71706.0,72930.0,5336.0,3400.0,3000.0,3100.0,2500.0,0.0,0
16731,50000.0,1,2,2,49,1,2,0,0,0,0,49943,47585,49422.0,49517.0,40973.0,38622.0,0.0,2000.0,2200.0,1351.0,1600.0,1102.0,0
16732,330000.0,1,1,1,40,-1,-1,-2,-1,-1,-1,10210,4567,5266.0,5246.0,2019.0,21348.0,4674.0,5232.0,5241.0,2048.0,22296.0,416.0,0
16733,110000.0,1,1,1,40,0,0,0,0,0,0,18310,19377,19809.0,18887.0,19790.0,20235.0,2000.0,2000.0,2000.0,2000.0,3003.0,4000.0,0
16734,200000.0,0,3,2,43,0,0,0,0,0,0,14027,16980,18226.0,14328.0,9084.0,7567.0,6000.0,3053.0,5002.0,3000.0,1000.0,1905.0,0
16735,230000.0,1,2,1,40,-2,-2,-2,-2,-2,-2,0,0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,1
16736,90000.0,1,1,2,37,2,2,2,2,2,2,26493,30034,31756.0,32255.0,33316.0,33540.0,4000.0,1700.0,1500.0,1532.0,1300.0,1800.0,1
16737,340000.0,1,1,1,38,-2,-2,-2,-2,-2,-2,995,538,4962.0,717.0,1812.0,2705.0,538.0,5003.0,712.0,1817.0,2702.0,1172.0,0
16738,150000.0,1,3,2,41,-1,2,2,-2,-1,-1,180,200,-125.0,-513.0,11361.0,1183.0,0.0,8.0,0.0,30000.0,1500.0,0.0,0
16739,350000.0,1,1,1,30,0,0,0,0,0,0,297967,307394,308006.0,311716.0,325758.0,314212.0,13749.0,13567.0,10370.0,12055.0,12500.0,8651.0,0
16740,80000.0,1,1,1,53,0,-1,0,0,0,0,2783,1819,4909.0,14280.0,11968.0,12069.0,4780.0,2000.0,1000.0,1000.0,1000.0,1000.0,0
16741,20000.0,0,2,2,30,0,0,0,-1,-1,-1,14171,12170,-191.0,190.0,15655.0,0.0,1306.0,0.0,200.0,16056.0,0.0,0.0,0
16742,50000.0,0,2,2,49,1,-2,-1,-1,0,0,-11545,-30000,0.0,37970.0,19453.0,20235.0,10000.0,10002.0,41884.0,327.0,20000.0,27435.0,0
16743,500000.0,1,1,2,45,-1,-1,-1,-1,-1,-1,1302,9489,28933.0,134967.0,3950.0,157.0,9495.0,28824.0,135000.0,3414.0,0.0,5000.0,0
16744,200000.0,0,1,2,44,-1,2,-1,-1,-1,-2,4420,4993,7544.0,2141.0,0.0,0.0,0.0,7523.0,2144.0,0.0,0.0,840.0,0
16745,240000.0,1,2,2,60,2,2,-2,-2,-1,-1,2500,0,0.0,0.0,562.0,0.0,0.0,0.0,0.0,558.0,0.0,2400.0,1
16746,20000.0,1,2,2,35,2,2,2,-2,-2,-2,13053,7206,0.0,0.0,0.0,0.0,2600.0,0.0,0.0,0.0,0.0,0.0,0
16747,90000.0,1,3,1,37,0,0,2,2,2,2,23132,27087,26011.0,26127.0,27123.0,27697.0,4664.0,1425.0,0.0,2220.0,1100.0,2000.0,0
16748,400000.0,1,1,2,38,1,-1,-1,-1,-2,-2,0,394,-101.0,44.0,20.0,0.0,403.0,0.0,59.0,44.0,0.0,0.0,0
16749,360000.0,1,1,2,37,-1,-1,-1,-1,-1,-1,28057,3760,2107.0,7461.0,2582.0,43097.0,3746.0,2115.0,7626.0,2616.0,42800.0,10744.0,0
16750,500000.0,1,1,1,50,0,0,0,0,0,0,79461,70287,62223.0,45207.0,32706.0,63684.0,5000.0,3000.0,2000.0,15000.0,6032.0,4000.0,1
16751,110000.0,1,2,1,33,0,0,0,0,0,0,9495,13490,15788.0,10177.0,10350.0,0.0,2302.0,2000.0,4000.0,500.0,0.0,5400.0,0
16752,120000.0,1,1,2,36,1,2,2,2,2,2,110826,113676,114719.0,118481.0,116396.0,118773.0,5500.0,4500.0,4400.0,0.0,6700.0,0.0,0
16753,10000.0,1,2,2,42,0,0,0,-2,-2,-2,5300,3469,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0
16754,80000.0,1,2,1,33,0,0,0,0,0,-2,25211,24806,25074.0,25775.0,0.0,0.0,1808.0,1600.0,600.0,0.0,0.0,0.0,0
16755,200000.0,0,1,2,39,-2,-2,-2,-2,-2,-2,0,444,390.0,359.0,500.0,1604.0,447.0,396.0,360.0,506.0,1606.0,384.0,0
16756,60000.0,0,3,2,37,1,2,0,0,0,0,104492,69917,67682.0,64201.0,26779.0,28303.0,5200.0,4000.0,4492.0,1042.0,934.0,2000.0,0
16757,50000.0,1,3,1,63,0,0,0,0,0,-1,46351,10849,6515.0,3660.0,2110.0,2480.0,1111.0,1000.0,1000.0,50.0,2485.0,8.0,0
16758,200000.0,0,2,1,37,0,0,0,0,0,0,209044,211302,202346.0,186981.0,137486.0,140473.0,7736.0,7221.0,5000.0,5000.0,6200.0,10011.0,1
16759,20000.0,0,1,2,50,-1,-1,-1,-1,-1,-1,836,836,712.0,762.0,776.0,776.0,836.0,712.0,762.0,776.0,776.0,776.0,0
16760,450000.0,0,1,1,48,-2,-2,-2,-2,-2,-2,30535,13883,11525.0,2846.0,14926.0,14006.0,13855.0,11554.0,3000.0,15015.0,14332.0,5374.0,0
16761,50000.0,1,2,2,49,1,2,0,0,0,2,43343,44015,23417.0,20071.0,18093.0,17448.0,0.0,1636.0,1000.0,1373.0,0.0,2471.0,0
16762,200000.0,1,3,2,31,0,0,0,0,0,0,179063,159466,132054.0,87369.0,87345.0,88201.0,5019.0,4916.0,3500.0,3200.0,2476.0,5000.0,0
16763,60000.0,1,2,2,38,-1,-1,-1,-1,-1,-1,315,316,316.0,291.0,0.0,414.0,316.0,316.0,291.0,0.0,412.0,941.0,0
16764,50000.0,0,2,2,37,-1,-1,-1,-1,-1,-1,326,264,264.0,-300.0,3750.0,396.0,264.0,264.0,0.0,3763.0,500.0,500.0,1
16765,50000.0,1,2,2,41,0,0,0,0,-2,-1,46631,36025,32397.0,-2639.0,0.0,402.0,1748.0,2254.0,163.0,1000.0,376.0,10686.0,0
16766,200000.0,1,1,1,44,0,0,0,0,0,0,203393,205172,202381.0,178410.0,137486.0,129222.0,15006.0,10000.0,0.0,4570.0,5000.0,4954.0,0
16767,180000.0,1,2,2,38,2,2,0,0,0,2,151538,152510,156334.0,157166.0,162122.0,165725.0,5000.0,4800.0,5000.0,10500.0,4526.0,10000.0,1
16768,280000.0,1,1,2,60,-1,-1,-2,-1,0,-2,19984,12332,11525.0,2500.0,0.0,0.0,2114.0,11801.0,2621.0,0.0,0.0,245.0,0
16769,260000.0,1,1,1,53,0,0,0,0,0,0,73223,106903,43758.0,400321.0,369358.0,346216.0,5000.0,1900.0,160045.0,35696.0,13065.0,8500.0,0
16770,50000.0,1,3,2,49,0,0,0,0,0,-1,11066,15539,16867.0,18127.0,17928.0,9476.0,2000.0,2040.0,1006.0,222.0,9487.0,2965.0,0
16771,20000.0,1,1,2,32,0,0,0,0,-1,0,17219,28655,7051.0,20650.0,9528.0,9952.0,12155.0,1000.0,744.0,515.0,500.0,200.0,0
16772,50000.0,1,2,1,35,-1,-1,-1,-1,-1,-1,4719,82620,32109.0,1036.0,6674.0,1780.0,89187.0,31727.0,780.0,6700.0,1780.0,7900.0,0
16773,50000.0,1,2,1,39,0,0,2,2,2,2,34871,35060,35435.0,32158.0,30587.0,27447.0,3800.0,0.0,2300.0,944.0,0.0,2436.0,1
16774,80000.0,1,2,2,41,1,2,0,0,0,0,102383,97551,67185.0,50256.0,52921.0,51345.0,4003.0,3000.0,1500.0,2500.0,3000.0,725.0,0
16775,250000.0,1,2,2,44,0,0,0,0,0,0,21480,23111,24059.0,25238.0,25600.0,26612.0,1350.0,1416.0,1423.0,1100.0,1100.0,750.0,0
16776,100000.0,0,1,1,35,1,-2,-2,-2,-2,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16777,50000.0,1,1,2,35,0,0,0,0,0,0,50482,51092,49715.0,7825.0,7921.0,76728.0,2300.0,1237.0,595.0,555.0,63300.0,1000.0,1
16778,310000.0,0,2,1,40,1,-1,-1,-1,-2,-2,14,3670,4664.0,5724.0,2131.0,400.0,3540.0,4663.0,5724.0,2100.0,399.0,5956.0,0
16779,50000.0,0,2,1,38,0,0,0,0,0,0,46179,49874,47329.0,19189.0,18776.0,19248.0,3000.0,23000.0,667.0,700.0,700.0,400.0,0
16780,150000.0,1,2,1,32,0,0,0,0,0,0,62854,62725,64373.0,65150.0,66810.0,67020.0,3500.0,2100.0,3000.0,3500.0,3000.0,2000.0,0
16781,390000.0,1,1,1,45,2,2,2,2,2,2,162526,158760,158098.0,155932.0,154294.0,165902.0,7000.0,0.0,14367.0,0.0,30027.0,20067.0,1
16782,100000.0,1,2,1,60,3,3,2,0,0,-1,68371,71660,12327.0,10793.0,20172.0,8443.0,0.0,0.0,500.0,339.0,7688.0,1081.0,1
16783,130000.0,1,1,2,45,0,0,0,-1,0,0,11926,58266,89742.0,380337.0,375268.0,294348.0,46034.0,53704.0,397092.0,20239.0,11000.0,4589.0,0
16784,500000.0,0,1,1,42,0,0,0,0,0,0,237066,313903,316330.0,160377.0,186563.0,161867.0,20000.0,18600.0,5000.0,5400.0,4500.0,0.0,0
16785,30000.0,0,2,2,40,0,0,0,0,0,0,29493,29329,28764.0,24082.0,24316.0,23293.0,1656.0,1749.0,1478.0,862.0,870.0,1358.0,0
16786,130000.0,0,3,2,31,-1,-1,2,-1,-1,-1,579,932,440.0,621.0,546.0,540.0,1000.0,0.0,620.0,546.0,542.0,2513.0,1
16787,10000.0,1,2,2,38,0,0,0,0,0,0,4437,5622,6455.0,6895.0,8544.0,17974.0,3000.0,3000.0,2000.0,1000.0,2000.0,2000.0,0
16788,400000.0,1,2,2,38,-2,-2,-2,-2,-2,-2,73,4418,0.0,0.0,0.0,2530.0,4426.0,0.0,0.0,0.0,2531.0,3000.0,0
16789,160000.0,1,2,1,51,0,0,0,0,0,0,149640,108152,86543.0,82608.0,63811.0,36290.0,5170.0,4500.0,3100.0,5000.0,5056.0,0.0,0
16790,50000.0,1,2,2,39,-1,2,-1,-1,-1,-2,7363,6280,14562.0,1148.0,0.0,0.0,0.0,14915.0,1143.0,148.0,0.0,0.0,1
16791,130000.0,0,3,2,35,0,0,0,0,0,0,23693,23027,119558.0,126429.0,60428.0,57080.0,10053.0,100000.0,4017.0,7800.0,7007.0,6500.0,0
16792,220000.0,0,1,2,39,1,-2,-2,-2,-2,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16793,230000.0,1,1,1,38,-1,-1,0,0,-2,-2,875,860,1580.0,0.0,0.0,0.0,871.0,1000.0,0.0,0.0,0.0,0.0,0
16794,150000.0,1,3,2,54,0,0,0,0,0,0,142904,144527,142520.0,141746.0,144557.0,140340.0,5800.0,6419.0,5500.0,4800.0,4940.0,4000.0,0
16795,230000.0,0,2,1,37,-2,-2,-2,-2,-2,-2,4081,1531,6896.0,8509.0,6437.0,6348.0,1521.0,6909.0,8548.0,6515.0,6400.0,3000.0,0
16796,30000.0,0,3,2,36,1,2,0,0,0,0,39347,34702,38061.0,37612.0,33305.0,19895.0,0.0,2206.0,1526.0,1010.0,1000.0,897.0,1
16797,300000.0,1,3,1,33,0,-1,-1,0,0,0,3953,82620,84462.0,82889.0,75332.0,47622.0,83728.0,83754.0,37800.0,38000.0,20000.0,316.0,0
16798,50000.0,1,1,1,50,1,2,0,0,0,0,50175,110884,20475.0,21781.0,92715.0,55700.0,50016.0,1551.0,3000.0,41774.0,1076.0,6000.0,0
16799,380000.0,1,1,1,32,0,0,0,0,0,0,192132,194111,193999.0,196099.0,196976.0,315366.0,9088.0,7500.0,8247.0,7130.0,100000.0,5000.0,0
16800,50000.0,1,2,2,35,1,2,0,0,0,2,32814,31702,24487.0,12882.0,6840.0,7364.0,1000.0,1214.0,0.0,694.0,0.0,1500.0,0
16801,30000.0,0,2,2,30,-1,2,-1,2,-1,-1,4994,0,780.0,0.0,370.0,367.0,6000.0,780.0,0.0,390.0,359.0,0.0,1
16802,200000.0,1,1,1,48,0,0,-2,-2,-2,-2,8460,0,341.0,10049.0,9411.0,10163.0,0.0,333.0,10040.0,2550.0,10360.0,4179.0,0
16803,260000.0,1,2,2,34,-2,-2,-2,-2,-2,-2,-40,-40,-73.0,-73.0,5294.0,540.0,0.0,0.0,0.0,5302.0,540.0,919.0,0
16804,120000.0,0,1,2,45,1,-1,-1,-1,-1,-1,-60,18887,1857.0,3047.0,21565.0,583.0,18785.0,1935.0,6069.0,21473.0,527.0,44400.0,0
16805,180000.0,1,1,2,44,1,2,0,0,0,0,172584,174590,167125.0,161152.0,155297.0,148003.0,7000.0,6500.0,5809.0,7000.0,30000.0,20000.0,0
16806,400000.0,0,5,1,30,1,-2,-2,-2,-2,-2,0,0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0
16807,150000.0,0,2,1,46,-1,-1,-1,-1,-1,0,325,291,1741.0,2280.0,5000.0,826.0,294.0,1741.0,2300.0,4987.0,0.0,1315.0,0
16808,110000.0,0,2,1,46,-1,-1,-1,-1,-1,0,2300,0,582.0,53.0,390.0,1174.0,0.0,582.0,108.0,390.0,0.0,396.0,0
16809,330000.0,0,1,1,37,-1,-1,-1,-1,-1,-1,1051,1183,1207.0,1346.0,1224.0,2216.0,1190.0,1207.0,1355.0,1216.0,2216.0,0.0,0
16810,170000.0,1,3,1,40,2,2,2,2,2,2,82505,87705,54597.0,37849.0,33061.0,0.0,5200.0,2000.0,0.0,3081.0,0.0,0.0,0
16811,300000.0,1,1,1,58,2,0,0,0,0,0,127480,114506,108738.0,106114.0,96644.0,77783.0,4700.0,3650.0,4012.0,4000.0,4500.0,3000.0,1
16812,50000.0,0,3,2,49,1,2,0,0,0,0,47360,44136,17865.0,16362.0,14787.0,12671.0,0.0,1159.0,402.0,0.0,400.0,1339.0,1
16813,50000.0,1,5,2,47,0,0,2,2,2,2,25347,26951,28085.0,29767.0,43148.0,44305.0,3400.0,1200.0,0.0,20000.0,2005.0,4800.0,0
16814,20000.0,1,2,2,52,0,0,-1,0,-1,-1,10400,11800,17307.0,0.0,480.0,2130.0,1500.0,18862.0,0.0,500.0,2133.0,2.0,0
16815,260000.0,1,3,2,38,-1,-1,-1,-1,-1,-1,10448,1199,12738.0,15410.0,12794.0,8854.0,1246.0,12681.0,15339.0,12849.0,8785.0,8299.0,1
16816,110000.0,1,2,1,48,2,-1,-1,-1,-1,-1,390,390,390.0,360.0,0.0,150.0,390.0,390.0,360.0,0.0,150.0,0.0,1
16817,240000.0,1,2,1,34,0,0,0,0,0,0,14559,16135,20298.0,20395.0,19161.0,20226.0,2000.0,1600.0,2000.0,2000.0,2000.0,2000.0,0
16818,160000.0,1,2,1,41,-2,-2,-2,-2,-2,-2,5066,20833,17820.0,0.0,2029.0,1080.0,22359.0,2600.0,0.0,2000.0,1080.0,2944.0,0
16819,190000.0,0,1,2,39,-1,-1,0,-1,-1,-2,3056,6790,16770.0,2967.0,0.0,0.0,6817.0,14000.0,2855.0,0.0,0.0,698.0,0
16820,70000.0,1,2,2,67,6,5,4,3,2,0,70457,76446,75322.0,73909.0,81617.0,48056.0,0.0,0.0,0.0,0.0,1569.0,1000.0,0
16821,10000.0,0,1,2,41,2,0,0,0,0,0,5828,46897,49319.0,18616.0,19076.0,20531.0,43134.0,1000.0,8200.0,468.0,0.0,624.0,1
16822,500000.0,1,1,1,39,-1,-1,2,-1,-1,-1,75433,74399,56412.0,166818.0,135838.0,130295.0,65758.0,326.0,174749.0,132116.0,167116.0,39526.0,1
16823,100000.0,1,1,2,47,0,0,0,0,0,0,43970,45756,47836.0,48373.0,47459.0,49147.0,2500.0,3008.0,2000.0,1507.0,1893.0,2000.0,0
16824,80000.0,0,2,2,46,2,0,0,2,0,0,54933,51265,45987.0,46039.0,47175.0,48433.0,3067.0,5000.0,0.0,1680.0,4000.0,1000.0,1
16825,40000.0,1,2,2,33,0,0,2,2,2,2,24801,28970,31071.0,28981.0,31378.0,30952.0,6000.0,1100.0,4100.0,1300.0,0.0,580.0,0
16826,290000.0,1,1,1,30,1,-2,-2,-2,-1,-1,0,0,0.0,0.0,2805.0,682.0,0.0,0.0,0.0,2811.0,690.0,0.0,0
16827,330000.0,1,1,2,37,0,0,0,0,0,0,144729,151913,151425.0,79162.0,77223.0,66806.0,20000.0,9064.0,5000.0,3000.0,4000.0,5000.0,0
16828,80000.0,1,2,2,41,3,2,2,7,7,7,56761,57973,58679.0,58589.0,61938.0,63142.0,3000.0,2000.0,5000.0,0.0,0.0,1065.0,0
16829,20000.0,0,1,2,52,0,0,-2,-2,-2,-2,13881,397,0.0,0.0,0.0,0.0,390.0,181.0,0.0,0.0,0.0,0.0,0
16830,50000.0,1,1,2,50,1,2,2,0,0,-1,48141,48767,50056.0,36828.0,0.0,800.0,3000.0,0.0,1000.0,1000.0,400.0,1000.0,0
16831,30000.0,0,3,1,52,0,-1,-1,-1,-1,-1,1473,1473,390.0,390.0,390.0,0.0,1473.0,780.0,390.0,390.0,1700.0,907.0,1
16832,150000.0,1,5,1,59,0,0,0,2,2,0,14496,16135,18848.0,19162.0,20859.0,26368.0,11202.0,2009.0,0.0,2700.0,5000.0,2651.0,0
16833,150000.0,0,1,2,34,0,0,0,0,0,0,78038,81976,87523.0,76722.0,68173.0,0.0,4000.0,5009.0,2426.0,1933.0,0.0,0.0,0
16834,400000.0,1,1,2,49,-1,-1,-2,-2,-1,0,485,-8,-4.0,1935.0,7643.0,198.0,0.0,0.0,2306.0,7637.0,1000.0,750.0,0
16835,140000.0,1,2,2,41,-1,-1,-1,-1,-1,-1,9598,19147,10703.0,14362.0,515.0,4201.0,19099.0,10705.0,14156.0,547.0,4254.0,1005.0,0
16836,240000.0,1,1,1,34,1,2,0,0,0,0,234922,234211,231156.0,202190.0,190921.0,197269.0,0.0,9503.0,8500.0,5449.0,14500.0,10000.0,0
16837,10000.0,0,3,2,40,-1,-1,2,0,0,0,1261,20391,19570.0,20210.0,20000.0,16433.0,21012.0,0.0,0.0,0.0,0.0,0.0,1
16838,240000.0,1,1,1,38,-1,-1,0,0,0,0,875,99235,87401.0,89138.0,91118.0,90228.0,101405.0,2846.0,10000.0,4600.0,3532.0,3065.0,0
16839,50000.0,0,2,2,50,1,2,0,-1,-1,2,4187,2522,5256.0,5202.0,5328.0,3366.0,0.0,3025.0,5206.0,10000.0,5000.0,2373.0,0
16840,240000.0,1,1,1,39,0,0,0,0,0,0,20461,21504,20885.0,16476.0,16112.0,9514.0,4027.0,5000.0,8008.0,3500.0,2000.0,3898.0,0
16841,550000.0,0,5,1,53,0,-1,-1,-1,0,0,-5,1200,892.0,8544.0,8540.0,14658.0,1213.0,902.0,8531.0,1000.0,11845.0,0.0,0
16842,90000.0,0,2,2,56,0,0,0,0,0,0,58438,58312,54590.0,49857.0,50687.0,50565.0,2124.0,2293.0,2000.0,1708.0,1808.0,2000.0,0
16843,50000.0,1,3,1,50,-1,-1,-1,-1,-1,-1,1261,2041,723.0,390.0,5112.0,3932.0,2500.0,760.0,390.0,5144.0,3904.0,6452.0,1
16844,160000.0,1,2,2,51,2,2,-2,-2,-2,-2,15722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16845,10000.0,0,1,2,41,0,0,0,0,0,0,5828,7717,9662.0,9328.0,8975.0,9254.0,1200.0,1213.0,3000.0,1000.0,1000.0,700.0,0
16846,230000.0,1,3,1,38,-1,-1,-1,-1,-1,-1,9360,8681,1300.0,-2.0,0.0,4626.0,8781.0,1276.0,0.0,0.0,4667.0,671.0,1
16847,50000.0,1,2,1,41,-1,-1,-1,-1,-1,-1,1392,766,596.0,390.0,390.0,381.0,770.0,630.0,390.0,390.0,384.0,0.0,1
16848,250000.0,1,3,2,46,-1,2,2,-2,-2,-2,495,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1
16849,30000.0,1,2,2,38,1,2,0,0,0,2,29160,19091,19597.0,14841.0,10400.0,7387.0,1300.0,1210.0,259.0,900.0,0.0,5000.0,0
16850,290000.0,1,2,2,47,-1,-1,-2,-2,-2,-2,0,3760,0.0,0.0,0.0,0.0,3751.0,0.0,0.0,0.0,0.0,747.0,0
16851,280000.0,1,2,1,42,0,-1,-1,-2,-1,0,289002,54254,84050.0,33745.0,16546.0,17832.0,47346.0,91041.0,32353.0,16666.0,8394.0,10000.0,0
16852,270000.0,1,1,1,39,0,0,0,-2,-2,-2,87118,82768,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0
16853,210000.0,0,1,2,40,0,0,0,0,2,0,60183,61942,65489.0,68073.0,69273.0,69248.0,3000.0,3070.0,5163.0,0.0,2374.0,1191.0,0
16854,300000.0,1,1,1,42,-1,-1,-2,-2,-2,-2,3000,0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0
16855,20000.0,0,2,2,35,3,2,2,3,3,3,4899,6026,6480.0,8102.0,8945.0,9008.0,0.0,1550.0,923.0,0.0,0.0,0.0,0
16856,200000.0,1,2,1,34,-1,-1,-1,-1,-1,-1,4052,1531,2258.0,6338.0,4203.0,5930.0,1529.0,2266.0,6336.0,4233.0,5946.0,8699.0,1
16857,260000.0,1,1,1,34,0,0,0,0,0,0,239206,212271,191813.0,194976.0,195307.0,191626.0,8339.0,8400.0,7231.0,7000.0,6900.0,5869.0,1
16858,330000.0,0,1,1,43,-1,-1,-1,0,0,-1,26555,3115,470.0,772.0,3267.0,5889.0,3115.0,470.0,600.0,2000.0,6038.0,0.0,0
16859,10000.0,0,2,2,50,-1,-1,2,0,0,2,25801,25723,28531.0,28312.0,30329.0,40106.0,25748.0,0.0,392.0,2335.0,1064.0,2700.0,1
16860,330000.0,0,2,2,61,-2,-1,-1,-2,-2,-2,0,2500,395.0,0.0,0.0,0.0,2521.0,419.0,0.0,0.0,0.0,39316.0,1
16861,190000.0,1,2,2,36,0,0,0,0,0,-1,4524,2907,2330.0,1000.0,3334.0,5415.0,1300.0,2473.0,0.0,3072.0,5435.0,2381.0,0
16862,490000.0,0,1,1,39,0,0,0,0,0,0,230090,224913,218615.0,218692.0,221981.0,225446.0,8717.0,7500.0,10000.0,10000.0,10000.0,15000.0,0
16863,60000.0,1,2,2,38,2,0,0,0,2,2,46806,22534,23785.0,18327.0,16886.0,16544.0,6600.0,1268.0,10000.0,592.0,0.0,2000.0,1
16864,160000.0,1,2,1,40,1,-2,-2,-2,-2,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16865,50000.0,0,1,2,40,0,0,0,0,0,0,47739,48879,44765.0,36535.0,28248.0,29523.0,2120.0,2190.0,1666.0,1001.0,1000.0,1100.0,0
16866,450000.0,0,2,1,41,-1,-1,-1,-1,-1,0,5383,19420,2302.0,15701.0,624.0,18327.0,19438.0,2300.0,15604.0,575.0,17370.0,2576.0,0
16867,360000.0,1,1,2,32,-1,-1,-1,-1,-1,-1,389,390,360.0,360.0,980.0,1051.0,390.0,360.0,360.0,982.0,1100.0,821.0,0
