,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
15289,15289,48126.0,2,2,2,26,0,0,0,0,0,0,17042.0,4788.0,2626.0,22474.0,8790.0,10005.0,2160.0,4671.0,1326.0,0.0,513.0,892.0,0
15290,15290,399302.0,2,4,2,51,0,0,0,0,0,0,78201.0,84655.0,101805.0,64519.0,58885.0,65868.0,81541.0,4274.0,39548.0,8151.0,52034.0,93109.0,0
15291,15291,74425.0,2,1,0,56,-1,-1,-1,-1,0,-1,-2921.0,2550.0,2166.0,-1035.0,1076.0,-1119.0,613.0,4521.0,149.0,0.0,173.0,258.0,0
15292,15292,143184.0,2,1,2,49,-1,-1,-1,-1,-1,-1,-224.0,941.0,-772.0,2107.0,-475.0,975.0,18.0,0.0,434.0,431.0,6171.0,2183.0,0
15293,15293,273024.0,2,1,2,44,2,0,0,0,0,0,373853.0,296967.0,568113.0,228194.0,354994.0,253758.0,2903.0,13285.0,9977.0,14748.0,7307.0,2834.0,1
15294,15294,11438.0,1,1,1,22,2,2,2,2,2,2,15240.0,3868.0,19696.0,17899.0,17535.0,13335.0,0.0,2558.0,0.0,0.0,2227.0,3128.0,1
15295,15295,320091.0,1,1,1,45,-1,-1,-1,-1,-1,-1,3696.0,4766.0,21356.0,10381.0,71909.0,483.0,1857.0,1495.0,3134.0,72530.0,6661.0,7029.0,0
15296,15296,182495.0,1,2,2,34,-1,-1,-1,-2,-2,-2,-1059.0,1226.0,-381.0,68.0,-1155.0,483.0,0.0,0.0,0.0,0.0,374.0,0.0,0
15297,15297,48919.0,1,2,2,47,3,-1,2,-1,-1,-1,-1168.0,33292.0,53201.0,2529.0,916.0,1060.0,0.0,572.0,1434.0,304.0,181.0,325.0,1
15298,15298,19723.0,1,3,1,46,-1,0,2,2,-1,-1,20794.0,8365.0,17556.0,10803.0,19549.0,16409.0,1099.0,6639.0,2436.0,6185.0,136.0,4828.0,0
15299,15299,90130.0,2,2,2,25,2,0,0,0,2,2,268956.0,114491.0,196729.0,109924.0,91432.0,73983.0,10577.0,8229.0,814.0,4253.0,2675.0,5749.0,1
15300,15300,89240.0,2,2,1,46,1,2,2,2,-1,-1,2539.0,-1123.0,420.0,1706.0,1722.0,1988.0,0.0,594.0,2264.0,715.0,340.0,0.0,1
15301,15301,24275.0,1,1,2,42,0,0,0,0,0,0,6298.0,34027.0,893.0,13205.0,7471.0,13286.0,15922.0,3273.0,1501.0,484.0,1566.0,2518.0,1
15302,15302,303265.0,2,2,2,32,2,2,0,0,2,2,63054.0,94265.0,39241.0,52728.0,57018.0,41652.0,3877.0,57785.0,0.0,3172.0,2556.0,3225.0,1
15303,15303,74685.0,1,1,1,27,0,0,0,0,0,0,73880.0,23995.0,67247.0,48123.0,56329.0,25829.0,216.0,6003.0,1619.0,622.0,1404.0,738.0,0
15304,15304,49691.0,1,1,1,24,0,0,0,0,0,0,19916.0,21791.0,40483.0,23623.0,8690.0,16596.0,367.0,4694.0,3030.0,274.0,1555.0,1785.0,0
15305,15305,10335.0,2,1,2,34,0,0,0,-1,0,0,12256.0,1944.0,13258.0,705.0,2141.0,1145.0,1023.0,0.0,0.0,8.0,0.0,1539.0,0
15306,15306,14877.0,2,3,2,26,0,0,2,0,-1,-1,-826.0,19216.0,-277.0,23274.0,10522.0,-811.0,409.0,1882.0,1626.0,895.0,0.0,0.0,0
15307,15307,211883.0,2,1,1,62,0,0,0,0,-1,-1,14856.0,8657.0,22412.0,1014.0,11183.0,5643.0,3161.0,60.0,295.0,525.0,249.0,2665.0,0
15308,15308,376819.0,2,1,2,30,-1,-1,-1,-1,-1,-1,-658.0,1027.0,-59.0,632.0,-159.0,-1176.0,1976.0,1171.0,1937.0,636.0,5578.0,1019.0,0
15309,15309,348281.0,1,2,1,39,0,0,0,0,0,0,194592.0,138547.0,121390.0,129170.0,100326.0,61338.0,3646.0,2725.0,2827.0,6514.0,2318.0,1597.0,0
15310,15310,165527.0,2,5,1,47,0,0,0,0,0,0,113152.0,41677.0,41760.0,53984.0,43170.0,44503.0,2170.0,3766.0,1954.0,5030.0,1461.0,1532.0,0
15311,15311,24396.0,1,1,2,49,-1,-1,-1,-1,-1,-1,-2476.0,1887.0,-202.0,-1478.0,-102.0,-366.0,368.0,0.0,0.0,961.0,109.0,2065.0,0
15312,15312,498318.0,2,1,2,30,-1,-1,-1,-1,-1,-1,4690.0,-2179.0,-441.0,-1032.0,729.0,-1690.0,3185.0,12415.0,9693.0,3726.0,615.0,2679.0,0
15313,15313,60515.0,2,3,0,56,0,0,0,0,0,0,97347.0,151755.0,68513.0,100146.0,154023.0,101765.0,4655.0,4825.0,1208.0,3740.0,4498.0,745.0,0
15314,15314,59404.0,1,2,2,25,-1,-1,2,-1,-1,-1,6151.0,10543.0,5.0,14686.0,3054.0,15992.0,0.0,44.0,2383.0,1337.0,3512.0,487.0,0
15315,15315,49244.0,1,2,2,46,0,0,0,0,0,0,34371.0,13176.0,79529.0,42485.0,40777.0,48643.0,40392.0,240.0,1823.0,21431.0,2416.0,1050.0,0
15316,15316,151559.0,2,2,2,35,0,0,0,0,0,0,165903.0,173817.0,116313.0,8347.0,12354.0,11731.0,893.0,1831.0,9584.0,5813.0,3606.0,4777.0,0
15317,15317,282302.0,2,1,2,34,-1,-2,-2,-2,-2,-2,761.0,457.0,-2915.0,1087.0,1449.0,546.0,167.0,0.0,0.0,0.0,375.0,68.0,0
15318,15318,156493.0,2,1,2,25,-1,2,-1,2,0,0,956.0,-1671.0,5155.0,19177.0,14128.0,248.0,1891.0,508.0,85.0,2603.0,1515.0,1721.0,0
15319,15319,22076.0,1,5,2,52,1,2,0,-2,0,0,-3670.0,2668.0,905.0,18894.0,9099.0,21676.0,123.0,1086.0,1270.0,277.0,415.0,2390.0,0
15320,15320,165888.0,2,2,2,33,-2,-2,-2,-1,0,-2,1072.0,967.0,2805.0,9186.0,9816.0,5129.0,1069.0,3755.0,2945.0,7402.0,0.0,5936.0,0
15321,15321,26940.0,2,2,1,46,-1,0,2,0,-1,-1,12688.0,-83.0,12560.0,23758.0,10648.0,123.0,1480.0,421.0,232.0,619.0,145.0,763.0,1
15322,15322,88616.0,2,1,2,33,0,0,0,0,0,0,79524.0,182395.0,81551.0,76453.0,70209.0,91948.0,2249.0,3560.0,2497.0,2729.0,1484.0,1388.0,0
15323,15323,265703.0,1,1,2,23,0,0,0,0,0,0,193175.0,111164.0,142614.0,143048.0,201679.0,108824.0,3650.0,4243.0,43092.0,1871.0,4009.0,2820.0,0
15324,15324,188387.0,2,1,2,31,2,0,0,0,0,0,354223.0,104283.0,119662.0,88245.0,159655.0,157184.0,4981.0,5430.0,1100.0,5847.0,3763.0,3418.0,0
15325,15325,165751.0,2,1,2,28,-1,-1,-1,0,0,0,1868.0,-509.0,-981.0,3712.0,2553.0,8621.0,1072.0,0.0,444.0,1902.0,4769.0,1495.0,0
15326,15326,216596.0,2,5,2,36,-1,-1,0,0,0,0,29686.0,48304.0,40944.0,50689.0,47300.0,23306.0,2842.0,12288.0,84969.0,6660.0,16855.0,1399.0,0
15327,15327,318737.0,2,5,2,28,-2,-2,-2,-2,-2,-2,369.0,-325.0,-444.0,1262.0,532.0,448.0,2138.0,0.0,21.0,0.0,902.0,0.0,0
15328,15328,263697.0,2,4,2,37,0,0,0,0,0,0,271046.0,153113.0,202594.0,123018.0,162193.0,94991.0,8484.0,4148.0,8461.0,4231.0,3733.0,1692.0,0
15329,15329,46224.0,1,2,2,25,0,0,0,0,0,0,60942.0,19528.0,58021.0,59406.0,42036.0,49934.0,720.0,1166.0,3306.0,1712.0,2736.0,877.0,0
15330,15330,122668.0,2,1,2,31,0,0,0,0,0,0,59404.0,54280.0,89293.0,49091.0,51844.0,86936.0,2948.0,1134.0,2140.0,1311.0,1530.0,1806.0,0
15331,15331,277306.0,2,1,2,33,0,0,0,0,0,0,567591.0,254636.0,268382.0,427736.0,283130.0,296227.0,8687.0,13384.0,39609.0,3336.0,25038.0,2025.0,0
15332,15332,13910.0,2,3,1,43,1,2,2,2,0,0,3621.0,13818.0,20050.0,26335.0,35820.0,31386.0,0.0,827.0,0.0,465.0,0.0,2891.0,0
15333,15333,269424.0,1,1,1,51,-1,0,0,0,0,-2,15232.0,438815.0,35864.0,62255.0,83975.0,74064.0,9665.0,7905.0,11470.0,57546.0,9173.0,1892.0,1
15334,15334,21975.0,1,2,1,34,1,2,2,2,2,2,6821.0,7281.0,9670.0,27527.0,29405.0,19051.0,0.0,9005.0,1380.0,4045.0,1604.0,79.0,1
15335,15335,10119.0,2,1,1,41,1,-2,2,2,-2,-2,-3726.0,7822.0,-1435.0,-1384.0,-14.0,1067.0,0.0,0.0,0.0,2.0,201.0,0.0,0
15336,15336,54762.0,2,1,0,53,1,2,0,0,0,0,68836.0,56005.0,37744.0,43415.0,51232.0,33866.0,834.0,606.0,1689.0,6797.0,1562.0,1913.0,0
15337,15337,18867.0,1,2,2,39,1,2,2,0,0,0,2241.0,602.0,1679.0,13898.0,9595.0,-3638.0,320.0,0.0,892.0,43.0,125.0,3165.0,0
15338,15338,61745.0,2,2,1,33,2,3,2,0,2,2,177427.0,127097.0,191249.0,118358.0,168914.0,117257.0,4258.0,4181.0,385.0,2234.0,14123.0,2816.0,0
15339,15339,296637.0,2,5,1,52,0,0,0,0,0,-1,105972.0,112901.0,119718.0,2067.0,9939.0,842.0,8113.0,19138.0,5129.0,4235.0,439.0,13352.0,0
15340,15340,293726.0,2,2,1,48,-2,-2,-2,-1,-1,-1,-3028.0,-750.0,1470.0,2688.0,3160.0,3488.0,6.0,1057.0,3149.0,7594.0,30000.0,2627.0,0
15341,15341,12601.0,2,2,1,24,2,2,3,2,2,2,10158.0,17331.0,6194.0,20181.0,17949.0,12072.0,1607.0,3529.0,0.0,0.0,402.0,1932.0,1
15342,15342,93877.0,1,2,1,46,1,-1,-1,-1,-2,-1,30255.0,81758.0,73641.0,946.0,1278.0,75536.0,468.0,5120.0,0.0,1525.0,2032.0,0.0,0
15343,15343,266983.0,2,2,1,52,0,0,0,0,0,0,80716.0,252110.0,223820.0,79926.0,245756.0,106968.0,3328.0,3067.0,2337.0,6053.0,2328.0,2187.0,0
15344,15344,141139.0,2,1,0,35,-1,-1,-1,-1,-1,-1,-539.0,1624.0,-2777.0,2164.0,1518.0,116.0,195.0,0.0,0.0,687.0,232.0,0.0,0
15345,15345,341210.0,1,3,2,30,1,-1,-1,-1,0,-1,-796.0,507.0,-478.0,162.0,1610.0,762.0,0.0,946.0,529.0,920.0,150.0,139.0,0
15346,15346,54512.0,1,2,3,53,0,0,0,-2,-2,-2,22776.0,38057.0,78895.0,-859.0,1222.0,1323.0,279.0,0.0,501.0,2443.0,795.0,2613.0,0
15347,15347,231903.0,2,1,2,30,-1,-1,-1,-1,-1,-1,2814.0,12332.0,20424.0,368.0,7674.0,5433.0,11450.0,4189.0,676.0,8015.0,4934.0,4433.0,0
15348,15348,334625.0,1,1,2,36,2,0,0,0,0,0,75790.0,131198.0,89270.0,71022.0,54610.0,63532.0,1329.0,4052.0,37470.0,1600.0,2092.0,2687.0,0
15349,15349,27083.0,2,6,2,29,0,0,0,0,0,0,6749.0,479.0,12779.0,21376.0,4799.0,17504.0,830.0,47.0,1265.0,0.0,419.0,563.0,0
15350,15350,18665.0,1,3,2,33,0,0,0,0,0,0,21985.0,13762.0,22843.0,31017.0,19781.0,19139.0,2651.0,1314.0,3671.0,7156.0,0.0,1707.0,1
15351,15351,303218.0,1,1,2,29,1,-2,-2,-2,-2,-2,-32.0,1704.0,-1247.0,604.0,1897.0,-1156.0,65.0,0.0,377.0,461.0,491.0,2874.0,0
15352,15352,86640.0,2,2,2,31,0,0,0,0,0,0,86004.0,33676.0,31229.0,56793.0,43285.0,23476.0,2806.0,1238.0,1978.0,2802.0,3135.0,2384.0,0
15353,15353,340109.0,2,2,1,49,0,0,-1,0,0,0,309036.0,78017.0,72751.0,10372.0,11321.0,80003.0,1009.0,15196.0,6151.0,6787.0,4314.0,2081.0,1
15354,15354,61180.0,2,2,2,33,1,2,2,0,0,0,63678.0,27656.0,56622.0,51641.0,85105.0,40740.0,0.0,664.0,2703.0,118.0,13.0,1701.0,0
15355,15355,85183.0,2,2,1,35,1,2,0,0,0,0,56705.0,36894.0,49518.0,49420.0,21999.0,58934.0,438.0,1005.0,606.0,4495.0,2049.0,1109.0,0
15356,15356,280601.0,1,6,1,45,0,0,0,0,0,0,77348.0,125417.0,95059.0,63630.0,71595.0,655.0,17742.0,9515.0,2064.0,1903.0,73.0,103.0,0
15357,15357,343621.0,1,2,2,30,-2,-2,-2,-2,-2,-2,811.0,936.0,-1414.0,1317.0,418.0,-896.0,481.0,164.0,1802.0,11.0,302.0,1517.0,0
15358,15358,19627.0,2,1,2,25,-1,-1,-1,-1,-1,-1,1030.0,2957.0,449.0,1808.0,-74.0,-48.0,1027.0,0.0,211.0,223.0,328.0,1328.0,0
15359,15359,280702.0,2,2,2,29,-1,-1,-1,-1,-1,-1,843.0,5166.0,-1044.0,297.0,185.0,-968.0,915.0,822.0,217.0,4758.0,1431.0,2636.0,0
15360,15360,120475.0,2,4,1,45,-1,0,0,0,0,0,201986.0,160850.0,3417.0,104716.0,7795.0,85204.0,3204.0,3990.0,5365.0,4991.0,1214.0,2237.0,0
15361,15361,13501.0,1,1,2,29,2,0,2,0,0,0,65708.0,42253.0,29409.0,-331.0,981.0,631.0,529.0,1019.0,0.0,0.0,502.0,182.0,0
15362,15362,93768.0,1,1,2,50,-1,-1,-1,-1,-1,-1,-610.0,1152.0,24596.0,737.0,1299.0,768.0,2834.0,498.0,1447.0,3179.0,1018.0,123.0,1
15363,15363,195269.0,1,2,2,41,-2,-2,-2,-2,-2,-2,53.0,37.0,-2149.0,290.0,1199.0,693.0,0.0,0.0,1895.0,0.0,174.0,93.0,0
15364,15364,31017.0,2,2,2,24,0,0,0,0,0,-1,-523.0,2940.0,4884.0,555.0,-624.0,949.0,1538.0,439.0,1138.0,0.0,316.0,793.0,0
15365,15365,511932.0,2,2,1,45,-1,-1,-1,0,0,0,20369.0,39352.0,32764.0,10382.0,78874.0,56448.0,8791.0,3656.0,13232.0,4591.0,21026.0,4864.0,0
15366,15366,65608.0,2,2,2,30,0,0,2,2,2,2,49280.0,140762.0,38419.0,109346.0,18397.0,5356.0,0.0,1822.0,0.0,0.0,650.0,2993.0,0
15367,15367,271989.0,2,4,2,31,-2,-2,-2,-2,-2,-2,522.0,-41.0,-843.0,947.0,1084.0,111.0,662.0,995.0,36.0,0.0,591.0,0.0,0
15368,15368,162441.0,1,2,2,30,0,0,0,0,0,0,87700.0,105108.0,36743.0,44038.0,53172.0,35620.0,1024.0,1748.0,1592.0,1089.0,1758.0,1757.0,0
15369,15369,46711.0,1,2,1,30,0,0,0,0,0,0,35559.0,26763.0,36448.0,47464.0,53670.0,21770.0,2452.0,0.0,3476.0,3550.0,427.0,1602.0,1
15370,15370,81246.0,2,3,1,32,2,0,2,0,0,2,270715.0,136844.0,121427.0,141882.0,107307.0,160651.0,10911.0,10127.0,819.0,6772.0,2036.0,6896.0,1
15371,15371,49341.0,2,3,1,48,2,2,2,2,2,2,19601.0,22655.0,34436.0,27027.0,27315.0,23502.0,3915.0,813.0,0.0,1141.0,206.0,1733.0,1
15372,15372,145680.0,2,1,2,31,0,0,0,0,0,0,167126.0,196900.0,137272.0,117234.0,205026.0,153789.0,6394.0,4343.0,5374.0,5405.0,10299.0,6853.0,0
15373,15373,50237.0,1,2,3,40,0,0,0,0,0,0,25555.0,51604.0,33859.0,38579.0,45243.0,6691.0,4629.0,3943.0,518.0,3602.0,986.0,1765.0,0
15374,15374,230486.0,2,2,2,32,-2,-2,-2,-2,-2,-2,1128.0,725.0,-549.0,-1151.0,444.0,478.0,496.0,163.0,374.0,7118.0,195.0,2860.0,0
15375,15375,73999.0,2,1,2,53,-2,-1,-1,-2,-2,-2,-1347.0,1346.0,-893.0,1783.0,1344.0,292.0,6893.0,996.0,0.0,1664.0,3172.0,2535.0,0
15376,15376,251405.0,1,2,2,30,-1,-1,-1,-1,0,0,77.0,-476.0,1960.0,91.0,21707.0,-2830.0,0.0,2538.0,2905.0,1433.0,21486.0,2089.0,0
15377,15377,84225.0,2,2,1,29,0,0,0,0,0,0,104461.0,114866.0,51440.0,36833.0,60649.0,54312.0,1313.0,2432.0,2598.0,1955.0,4610.0,76.0,0
15378,15378,323447.0,1,2,2,46,-1,-1,-1,-1,-1,0,-687.0,-1611.0,2032.0,1040.0,7382.0,-2411.0,101.0,878.0,485.0,32401.0,6204.0,14662.0,0
15379,15379,213826.0,2,2,1,55,-1,-1,-1,-1,-1,-1,1984.0,-1117.0,26641.0,27868.0,10107.0,3600.0,841.0,3643.0,2702.0,179.0,1081.0,86965.0,0
15380,15380,246337.0,2,2,1,34,-1,-1,0,0,0,0,539287.0,382310.0,348823.0,265295.0,409602.0,379688.0,4423.0,11732.0,10335.0,17303.0,8927.0,9215.0,1
15381,15381,12601.0,2,2,2,49,2,2,0,0,0,2,3096.0,6336.0,19354.0,24888.0,5937.0,6294.0,283.0,615.0,0.0,980.0,2298.0,83.0,0
15382,15382,66657.0,2,1,3,45,1,-2,-2,-1,0,0,141.0,356.0,569.0,1702.0,2554.0,1171.0,0.0,0.0,3335.0,355.0,1235.0,2003.0,0
15383,15383,262473.0,2,1,2,30,-1,-1,-1,-1,-1,-1,-1635.0,1399.0,1891.0,6163.0,10774.0,13199.0,991.0,1283.0,2497.0,79931.0,7536.0,1500.0,0
15384,15384,13125.0,1,6,2,23,0,0,2,2,-1,-1,4779.0,11142.0,170.0,-1334.0,-525.0,-9121.0,0.0,0.0,0.0,294.0,319.0,0.0,0
15385,15385,50688.0,1,3,1,51,0,0,0,0,0,0,19155.0,31341.0,96817.0,32259.0,20359.0,8280.0,1100.0,2640.0,1997.0,1936.0,369.0,1842.0,1
15386,15386,142287.0,1,2,2,30,-1,-1,-1,-1,-1,-1,912.0,-673.0,-843.0,830.0,1026.0,-384.0,0.0,0.0,248.0,459.0,514.0,191.0,0
15387,15387,78804.0,2,1,2,31,0,0,0,0,0,0,52640.0,47779.0,37352.0,44773.0,57272.0,14212.0,1937.0,2993.0,903.0,1519.0,5520.0,729.0,0
15388,15388,92829.0,2,2,2,22,0,0,0,0,0,0,29794.0,35438.0,36141.0,38476.0,47551.0,44191.0,8725.0,945.0,263.0,403.0,2555.0,1724.0,0
15389,15389,232555.0,2,1,0,41,-1,-1,-2,-2,-2,-2,2867.0,-229.0,-2658.0,-341.0,642.0,-625.0,638.0,0.0,153.0,91.0,0.0,23.0,0
15390,15390,22464.0,2,2,3,38,0,0,0,0,0,0,10435.0,22980.0,12623.0,15998.0,201.0,1204.0,1168.0,2004.0,1099.0,0.0,519.0,526.0,0
15391,15391,97148.0,1,2,2,30,1,2,0,0,0,0,53415.0,43848.0,83294.0,51718.0,53122.0,50476.0,0.0,2651.0,2314.0,0.0,2746.0,1475.0,0
15392,15392,199194.0,1,1,2,28,-1,-1,2,0,0,0,-1694.0,9415.0,15475.0,18632.0,24601.0,-2569.0,0.0,1345.0,296.0,234.0,3050.0,1604.0,0
15393,15393,58749.0,2,2,1,49,-1,-1,-1,0,0,0,32643.0,26759.0,36528.0,31334.0,19969.0,32405.0,35522.0,15554.0,1656.0,333.0,16561.0,1174.0,0
15394,15394,74911.0,2,2,1,45,0,0,0,0,0,0,23046.0,92718.0,213907.0,6152.0,11123.0,24574.0,1330.0,3605.0,2642.0,4822.0,4030.0,4991.0,0
15395,15395,10000.0,1,3,1,48,1,2,3,0,0,0,3267.0,32243.0,37172.0,25889.0,20494.0,11453.0,373.0,0.0,566.0,509.0,0.0,584.0,0
15396,15396,299845.0,2,4,1,34,2,-2,-2,-1,-2,0,250.0,1726.0,-1743.0,1523.0,15.0,-135.0,853.0,175.0,0.0,325.0,246.0,630.0,0
15397,15397,224039.0,2,3,0,52,-1,-1,-1,-1,-1,-1,2157.0,1688.0,11203.0,2404.0,135.0,11174.0,728.0,12055.0,106397.0,6999.0,2092.0,54.0,0
15398,15398,10000.0,2,3,0,33,1,2,2,2,0,0,-1471.0,22678.0,20645.0,27268.0,35719.0,31344.0,0.0,0.0,1357.0,0.0,1297.0,1571.0,0
15399,15399,166097.0,2,2,1,33,-1,-1,-1,0,0,0,3955.0,623.0,18293.0,6444.0,9961.0,11953.0,1824.0,3690.0,7401.0,3901.0,2505.0,2585.0,0
15400,15400,139856.0,1,2,2,30,0,0,0,0,0,0,136675.0,99578.0,139610.0,149381.0,94849.0,93315.0,6097.0,3495.0,1628.0,7462.0,1438.0,6262.0,0
15401,15401,89283.0,2,0,2,35,0,0,-2,-2,-1,-1,-1024.0,1342.0,670.0,1291.0,12109.0,-462.0,2212.0,1804.0,98140.0,3560.0,447.0,160.0,0
15402,15402,168459.0,2,3,2,28,0,0,0,0,0,0,21358.0,15434.0,-272.0,24518.0,18590.0,11765.0,1009.0,560.0,1518.0,458.0,48.0,1845.0,0
15403,15403,118796.0,2,1,2,33,0,0,-1,-2,-1,-1,18580.0,2788.0,3163.0,595.0,-630.0,532.0,0.0,0.0,699.0,706.0,59.0,0.0,0
15404,15404,242833.0,2,1,2,56,-1,-2,-1,-2,-2,-2,11932.0,15132.0,-846.0,-800.0,-47.0,-125.0,11363.0,0.0,1117.0,0.0,229.0,1138.0,1
15405,15405,209705.0,1,2,2,27,0,0,0,0,0,0,65573.0,28708.0,42167.0,54990.0,18569.0,19990.0,1478.0,0.0,2801.0,306.0,1515.0,1757.0,0
15406,15406,252318.0,2,1,2,31,1,-2,-2,-2,-2,-2,-1570.0,-549.0,-2775.0,894.0,1735.0,394.0,0.0,0.0,222.0,132.0,2690.0,1150.0,0
15407,15407,259710.0,2,1,2,30,0,0,0,0,0,0,21436.0,4482.0,21395.0,12817.0,11711.0,8220.0,3896.0,5283.0,17377.0,13261.0,7228.0,2249.0,0
15408,15408,309885.0,1,1,2,30,-1,-1,-1,-1,-1,-1,851.0,1418.0,-96.0,2956.0,-547.0,-359.0,0.0,0.0,0.0,698.0,824.0,0.0,0
15409,15409,290766.0,1,1,2,26,-1,-1,-1,-1,-1,-1,1090.0,-527.0,660.0,1179.0,1156.0,-226.0,45602.0,1563.0,19575.0,11317.0,2398.0,44878.0,0
15410,15410,61382.0,1,3,0,37,-2,-2,-2,-2,2,-1,9027.0,984.0,4915.0,16797.0,13925.0,12775.0,1164.0,10708.0,2128.0,4791.0,6781.0,3323.0,0
15411,15411,114154.0,2,2,2,33,-1,-1,-1,2,-1,-1,17963.0,5137.0,5347.0,10967.0,7935.0,18010.0,2263.0,2729.0,3182.0,3193.0,1339.0,1378.0,1
15412,15412,185889.0,1,1,2,29,-1,-1,-1,-1,-1,-1,1087.0,3948.0,6103.0,8880.0,102793.0,14612.0,9594.0,3798.0,9007.0,63671.0,7438.0,1589.0,0
15413,15413,64149.0,2,3,1,38,1,3,0,0,0,0,91513.0,80172.0,146950.0,123697.0,144912.0,129708.0,461.0,10436.0,1827.0,3966.0,128.0,2093.0,0
15414,15414,18502.0,2,1,2,32,0,0,0,0,0,-1,170.0,11286.0,1003.0,-1510.0,829.0,143.0,0.0,0.0,0.0,0.0,498.0,20.0,1
15415,15415,29631.0,1,3,2,48,2,2,0,2,2,2,11782.0,7361.0,15014.0,30368.0,21425.0,48900.0,354.0,2667.0,64.0,1473.0,1000.0,2461.0,1
15416,15416,75871.0,2,2,2,35,1,2,0,0,0,0,69657.0,35116.0,77794.0,41512.0,86855.0,44588.0,64178.0,1413.0,1142.0,2587.0,2683.0,2891.0,0
15417,15417,127779.0,2,1,2,25,3,2,2,2,-1,-1,264.0,1824.0,2359.0,9819.0,3500.0,-1707.0,0.0,1.0,997.0,9677.0,6322.0,4182.0,1
15418,15418,256846.0,2,3,1,43,0,0,0,0,0,0,165866.0,382650.0,331247.0,157203.0,525125.0,121281.0,8791.0,21354.0,5747.0,8394.0,10301.0,20877.0,0
15419,15419,175207.0,2,1,2,27,-2,-2,-2,-2,-2,-2,-669.0,-1348.0,-1293.0,1375.0,506.0,-648.0,0.0,1583.0,1524.0,6549.0,5606.0,2140.0,0
15420,15420,18698.0,2,2,2,33,0,0,0,0,0,0,55485.0,24267.0,29753.0,5524.0,11653.0,22531.0,4817.0,1010.0,0.0,212.0,2208.0,362.0,0
15421,15421,262262.0,1,3,2,61,0,0,0,0,0,0,314576.0,265209.0,201560.0,144922.0,190145.0,120497.0,5836.0,4719.0,3985.0,5560.0,4476.0,8939.0,0
15422,15422,227642.0,2,2,2,23,-1,-1,-1,-1,-1,-1,334.0,300.0,2177.0,-130.0,1556.0,-96.0,471.0,3820.0,495.0,2680.0,260.0,2526.0,0
15423,15423,76337.0,2,2,2,29,0,0,0,0,0,0,71270.0,120133.0,80333.0,82476.0,67673.0,123839.0,11680.0,4747.0,635.0,3161.0,5149.0,2063.0,0
15424,15424,14095.0,1,1,1,38,-1,0,0,0,0,0,12541.0,10564.0,22449.0,11363.0,22026.0,15633.0,2487.0,0.0,777.0,2422.0,7271.0,2214.0,1
15425,15425,51067.0,2,1,2,35,0,0,0,0,0,0,57908.0,24506.0,32581.0,47984.0,50110.0,44603.0,1619.0,2904.0,1044.0,2706.0,2387.0,2712.0,0
15426,15426,321551.0,2,1,1,30,-1,-1,0,0,0,0,67626.0,27178.0,65217.0,764.0,509.0,900.0,1299.0,66732.0,1028.0,868.0,1929.0,2294.0,0
15427,15427,283915.0,1,4,2,27,-1,-1,-1,-1,-1,-1,3451.0,-1555.0,-1025.0,303.0,-1345.0,22.0,303.0,0.0,6467.0,6883.0,478.0,2877.0,0
15428,15428,57381.0,2,2,2,37,2,0,2,0,0,0,6237.0,190.0,39008.0,21171.0,24113.0,13885.0,395.0,0.0,163.0,754.0,1356.0,5926.0,1
15429,15429,261016.0,2,2,1,54,-1,-1,-1,-1,-1,0,14304.0,9425.0,474.0,9890.0,8847.0,5254.0,5134.0,956.0,15.0,8489.0,2899.0,3951.0,0
15430,15430,15651.0,1,1,2,26,0,0,0,0,0,0,62396.0,32709.0,47442.0,27321.0,35579.0,25943.0,1412.0,2854.0,853.0,990.0,2199.0,498.0,0
15431,15431,54051.0,2,2,1,23,2,2,2,2,0,2,36502.0,34496.0,43333.0,23789.0,19602.0,46142.0,1709.0,2956.0,472.0,0.0,5792.0,226.0,1
15432,15432,160938.0,1,3,0,47,1,-2,-2,-2,-2,-2,-1591.0,3077.0,-3281.0,1208.0,-165.0,-857.0,1299.0,0.0,0.0,0.0,561.0,0.0,0
15433,15433,359652.0,2,1,2,43,-1,-1,-1,-1,0,0,-78.0,-779.0,377.0,2455.0,-36.0,624.0,0.0,2447.0,312.0,0.0,75.0,351.0,0
15434,15434,112926.0,2,5,1,25,0,0,0,0,0,0,68909.0,70248.0,68464.0,77151.0,37501.0,141523.0,533.0,2120.0,1959.0,824.0,1009.0,2514.0,0
15435,15435,207787.0,2,3,1,52,1,-1,-1,0,-2,0,1727.0,57738.0,67324.0,66473.0,71069.0,78586.0,65627.0,3221.0,2089.0,5269.0,3811.0,3806.0,0
15436,15436,55923.0,2,3,1,40,0,0,0,0,0,2,61275.0,51859.0,45717.0,18229.0,13731.0,27478.0,3188.0,4829.0,2145.0,702.0,95.0,523.0,1
15437,15437,242180.0,1,2,2,29,-1,-1,-1,-1,-1,-1,-860.0,-506.0,351.0,920.0,342.0,-522.0,0.0,65.0,252.0,5916.0,2024.0,5232.0,0
